200 100
NETWORK_TREE :
125 8.0 1.0 5.0 4.0 2.0 5.0 3.0 2.0 4.0 3.0 3.0 2.0 4.0 5.0 3.0 2.0 1.0 4.0 3.0 1.0 1.0 2.0 2.0 4.0 5.0 3.0 3.0 2.0 3.0 4.0 4.0 5.0 3.0 4.0 1.0 1.0 3.0 5.0 5.0 2.0 2.0 1.0 1.0 2.0 5.0 3.0 3.0 3.0 2.0 5.0 5.0 1.0 1.0 4.0 5.0 2.0 1.0 5.0 2.0 2.0 2.0 3.0 1.0 2.0 2.0 1.0 1.0 2.0 3.0 5.0 1.0 2.0 4.0 2.0 2.0 3.0 4.0 3.0 2.0 4.0 1.0 5.0 5.0 1.0 1.0 5.0 1.0 2.0 1.0 1.0 3.0 5.0 1.0 2.0 4.0 2.0 2.0 5.0 5.0 2.0 3.0  
165 11.0 3.0 2.0 2.0 4.0 4.0 2.0 4.0 1.0 3.0 1.0 4.0 1.0 3.0 3.0 5.0 5.0 1.0 3.0 2.0 3.0 2.0 4.0 4.0 2.0 2.0 3.0 1.0 2.0 5.0 4.0 1.0 1.0 5.0 5.0 2.0 4.0 4.0 2.0 1.0 5.0 2.0 1.0 4.0 4.0 1.0 4.0 5.0 3.0 3.0 1.0 4.0 3.0 5.0 4.0 4.0 3.0 4.0 2.0 3.0 5.0 4.0 3.0 2.0 1.0 5.0 1.0 4.0 3.0 2.0 5.0 2.0 1.0 3.0 2.0 1.0 2.0 3.0 5.0 5.0 1.0 2.0 5.0 1.0 5.0 1.0 1.0 3.0 4.0 1.0 5.0 1.0 4.0 2.0 5.0 5.0 1.0 2.0 2.0 2.0 1.0  
29 7.0 5.0 2.0 2.0 4.0 4.0 5.0 1.0 5.0 3.0 3.0 4.0 2.0 5.0 1.0 5.0 1.0 2.0 4.0 5.0 1.0 4.0 5.0 4.0 2.0 5.0 3.0 2.0 3.0 2.0 3.0 2.0 5.0 3.0 1.0 2.0 1.0 2.0 4.0 3.0 3.0 3.0 5.0 1.0 3.0 1.0 4.0 1.0 2.0 5.0 2.0 4.0 1.0 4.0 2.0 1.0 2.0 5.0 3.0 3.0 2.0 3.0 4.0 3.0 3.0 1.0 3.0 5.0 2.0 3.0 5.0 1.0 2.0 4.0 5.0 3.0 1.0 3.0 1.0 5.0 3.0 5.0 5.0 2.0 5.0 4.0 2.0 5.0 2.0 5.0 5.0 2.0 2.0 1.0 1.0 3.0 1.0 1.0 3.0 5.0 2.0  
187 12.0 5.0 1.0 5.0 4.0 1.0 3.0 1.0 1.0 5.0 2.0 1.0 3.0 3.0 1.0 4.0 3.0 1.0 5.0 5.0 4.0 3.0 5.0 1.0 5.0 5.0 5.0 1.0 3.0 3.0 4.0 3.0 2.0 3.0 4.0 1.0 1.0 4.0 5.0 3.0 2.0 1.0 2.0 1.0 5.0 4.0 4.0 5.0 1.0 5.0 1.0 5.0 5.0 3.0 2.0 4.0 4.0 4.0 4.0 4.0 4.0 5.0 5.0 4.0 1.0 4.0 4.0 5.0 4.0 1.0 5.0 1.0 4.0 1.0 4.0 2.0 5.0 2.0 2.0 2.0 5.0 2.0 5.0 5.0 5.0 1.0 2.0 3.0 5.0 2.0 3.0 5.0 4.0 3.0 3.0 2.0 1.0 4.0 2.0 2.0 5.0  
97 10.0 4.0 4.0 5.0 4.0 3.0 2.0 2.0 2.0 5.0 2.0 1.0 3.0 5.0 4.0 2.0 1.0 1.0 2.0 5.0 4.0 2.0 2.0 3.0 3.0 2.0 2.0 3.0 2.0 2.0 2.0 3.0 3.0 5.0 5.0 3.0 3.0 4.0 2.0 3.0 4.0 3.0 3.0 5.0 2.0 5.0 3.0 4.0 3.0 5.0 4.0 2.0 4.0 3.0 4.0 1.0 4.0 1.0 3.0 2.0 3.0 1.0 2.0 1.0 4.0 5.0 3.0 3.0 4.0 3.0 5.0 4.0 4.0 3.0 5.0 1.0 1.0 1.0 5.0 3.0 4.0 3.0 5.0 3.0 3.0 1.0 5.0 3.0 5.0 2.0 5.0 2.0 4.0 3.0 1.0 1.0 3.0 2.0 2.0 2.0 4.0  
130 12.0 5.0 5.0 4.0 3.0 3.0 1.0 2.0 2.0 3.0 4.0 1.0 4.0 1.0 3.0 4.0 4.0 1.0 2.0 3.0 5.0 5.0 1.0 2.0 4.0 1.0 1.0 2.0 3.0 5.0 4.0 5.0 4.0 4.0 4.0 4.0 4.0 5.0 4.0 1.0 5.0 2.0 3.0 3.0 3.0 4.0 5.0 3.0 3.0 3.0 1.0 1.0 3.0 3.0 5.0 4.0 1.0 4.0 4.0 4.0 1.0 4.0 4.0 3.0 4.0 2.0 3.0 5.0 5.0 3.0 3.0 2.0 4.0 1.0 2.0 2.0 1.0 2.0 1.0 5.0 3.0 5.0 3.0 4.0 2.0 1.0 5.0 4.0 4.0 3.0 4.0 2.0 5.0 5.0 3.0 3.0 3.0 4.0 5.0 4.0 4.0  
194 6.0 3.0 1.0 2.0 2.0 2.0 3.0 2.0 4.0 5.0 1.0 4.0 5.0 1.0 2.0 1.0 2.0 1.0 1.0 1.0 1.0 5.0 2.0 3.0 4.0 1.0 2.0 5.0 2.0 4.0 1.0 5.0 1.0 4.0 5.0 5.0 5.0 5.0 1.0 3.0 4.0 4.0 5.0 2.0 3.0 5.0 3.0 5.0 2.0 2.0 4.0 2.0 5.0 5.0 4.0 4.0 3.0 4.0 4.0 3.0 2.0 2.0 5.0 1.0 1.0 1.0 2.0 3.0 1.0 4.0 3.0 4.0 5.0 1.0 1.0 4.0 5.0 5.0 3.0 3.0 3.0 1.0 2.0 1.0 1.0 5.0 2.0 1.0 2.0 2.0 1.0 1.0 5.0 3.0 1.0 3.0 2.0 2.0 3.0 2.0 4.0  
199 10.0 2.0 4.0 5.0 3.0 1.0 3.0 1.0 2.0 1.0 1.0 5.0 4.0 4.0 5.0 2.0 5.0 1.0 3.0 3.0 4.0 3.0 4.0 5.0 5.0 3.0 1.0 4.0 4.0 3.0 3.0 2.0 5.0 1.0 2.0 4.0 3.0 3.0 1.0 4.0 4.0 3.0 5.0 5.0 5.0 5.0 2.0 5.0 2.0 2.0 5.0 3.0 2.0 5.0 2.0 4.0 1.0 5.0 3.0 4.0 4.0 2.0 1.0 1.0 3.0 5.0 2.0 2.0 4.0 4.0 5.0 5.0 2.0 2.0 3.0 4.0 4.0 3.0 1.0 3.0 5.0 1.0 3.0 1.0 4.0 3.0 3.0 3.0 1.0 1.0 2.0 2.0 5.0 3.0 1.0 3.0 5.0 4.0 1.0 5.0 5.0  
191 10.0 3.0 4.0 1.0 5.0 5.0 5.0 2.0 2.0 1.0 5.0 1.0 4.0 2.0 5.0 2.0 4.0 1.0 1.0 4.0 1.0 4.0 1.0 3.0 1.0 3.0 4.0 3.0 1.0 2.0 3.0 4.0 5.0 3.0 5.0 2.0 1.0 4.0 4.0 1.0 5.0 2.0 2.0 1.0 1.0 3.0 4.0 5.0 5.0 5.0 3.0 1.0 5.0 5.0 3.0 5.0 2.0 2.0 1.0 4.0 2.0 2.0 1.0 3.0 3.0 3.0 4.0 3.0 1.0 4.0 2.0 5.0 1.0 5.0 3.0 3.0 3.0 3.0 3.0 2.0 1.0 5.0 5.0 5.0 5.0 5.0 5.0 2.0 3.0 4.0 4.0 4.0 5.0 5.0 2.0 5.0 4.0 2.0 3.0 3.0 1.0  
24 11.0 3.0 3.0 2.0 4.0 2.0 2.0 2.0 3.0 3.0 3.0 5.0 3.0 4.0 5.0 5.0 3.0 1.0 5.0 1.0 2.0 2.0 4.0 5.0 2.0 3.0 4.0 5.0 2.0 4.0 1.0 4.0 5.0 1.0 2.0 5.0 5.0 4.0 1.0 1.0 1.0 2.0 1.0 2.0 2.0 3.0 4.0 4.0 3.0 1.0 3.0 4.0 3.0 1.0 3.0 1.0 3.0 1.0 4.0 3.0 3.0 5.0 3.0 4.0 4.0 1.0 5.0 1.0 4.0 4.0 1.0 1.0 3.0 2.0 1.0 1.0 2.0 4.0 1.0 2.0 4.0 3.0 4.0 1.0 2.0 2.0 5.0 3.0 2.0 5.0 1.0 4.0 4.0 2.0 1.0 5.0 5.0 1.0 5.0 4.0 3.0  
115 15.0 2.0 1.0 5.0 1.0 4.0 2.0 2.0 5.0 1.0 3.0 2.0 2.0 2.0 3.0 2.0 3.0 1.0 2.0 1.0 1.0 1.0 4.0 2.0 4.0 1.0 3.0 5.0 4.0 4.0 2.0 2.0 3.0 3.0 5.0 3.0 2.0 5.0 2.0 5.0 4.0 2.0 4.0 3.0 5.0 5.0 1.0 5.0 1.0 2.0 1.0 4.0 1.0 4.0 5.0 5.0 5.0 3.0 5.0 2.0 5.0 1.0 3.0 2.0 2.0 1.0 1.0 5.0 1.0 3.0 3.0 4.0 4.0 5.0 2.0 5.0 1.0 4.0 1.0 1.0 2.0 5.0 1.0 4.0 2.0 1.0 4.0 5.0 3.0 3.0 2.0 2.0 5.0 2.0 4.0 1.0 3.0 2.0 1.0 3.0 1.0  
172 10.0 4.0 1.0 2.0 4.0 5.0 2.0 4.0 3.0 3.0 2.0 1.0 5.0 4.0 4.0 4.0 1.0 2.0 4.0 2.0 5.0 2.0 4.0 5.0 1.0 2.0 2.0 3.0 2.0 3.0 4.0 3.0 3.0 3.0 2.0 2.0 3.0 1.0 3.0 3.0 5.0 3.0 2.0 5.0 5.0 2.0 4.0 5.0 3.0 2.0 3.0 4.0 4.0 5.0 5.0 2.0 1.0 4.0 3.0 3.0 5.0 5.0 1.0 2.0 2.0 3.0 3.0 4.0 5.0 5.0 1.0 1.0 4.0 2.0 2.0 4.0 2.0 1.0 2.0 2.0 3.0 5.0 1.0 3.0 5.0 5.0 3.0 5.0 5.0 3.0 5.0 2.0 3.0 2.0 2.0 3.0 5.0 3.0 4.0 5.0 5.0  
149 14.0 1.0 4.0 4.0 2.0 2.0 5.0 2.0 2.0 5.0 3.0 4.0 2.0 3.0 4.0 5.0 1.0 5.0 3.0 4.0 1.0 3.0 2.0 3.0 2.0 3.0 1.0 3.0 3.0 3.0 4.0 4.0 1.0 4.0 4.0 2.0 4.0 5.0 1.0 4.0 2.0 5.0 1.0 2.0 4.0 2.0 5.0 4.0 5.0 2.0 4.0 3.0 5.0 4.0 3.0 4.0 4.0 3.0 5.0 2.0 3.0 4.0 5.0 3.0 5.0 4.0 3.0 5.0 1.0 4.0 3.0 5.0 5.0 3.0 2.0 5.0 5.0 1.0 2.0 3.0 5.0 4.0 2.0 2.0 4.0 2.0 5.0 2.0 5.0 3.0 2.0 5.0 5.0 5.0 5.0 4.0 2.0 3.0 2.0 5.0 3.0  
192 11.0 1.0 1.0 5.0 4.0 1.0 5.0 2.0 4.0 5.0 3.0 4.0 2.0 4.0 5.0 2.0 4.0 4.0 4.0 4.0 2.0 3.0 5.0 3.0 1.0 2.0 4.0 4.0 2.0 2.0 4.0 3.0 1.0 3.0 5.0 5.0 5.0 2.0 1.0 3.0 4.0 2.0 5.0 3.0 2.0 3.0 1.0 3.0 5.0 5.0 3.0 1.0 2.0 2.0 2.0 1.0 1.0 5.0 3.0 3.0 3.0 3.0 5.0 4.0 2.0 4.0 5.0 2.0 5.0 4.0 1.0 3.0 3.0 2.0 4.0 3.0 1.0 5.0 5.0 4.0 5.0 1.0 1.0 4.0 2.0 4.0 2.0 4.0 1.0 4.0 3.0 2.0 4.0 2.0 1.0 2.0 1.0 5.0 1.0 3.0 3.0  
23 15.0 4.0 4.0 3.0 1.0 5.0 2.0 2.0 2.0 3.0 4.0 1.0 2.0 1.0 3.0 2.0 2.0 2.0 3.0 3.0 1.0 5.0 3.0 1.0 3.0 3.0 2.0 3.0 4.0 1.0 5.0 2.0 2.0 3.0 3.0 5.0 2.0 3.0 1.0 4.0 4.0 3.0 4.0 1.0 5.0 3.0 5.0 3.0 1.0 1.0 5.0 3.0 3.0 5.0 2.0 4.0 5.0 2.0 3.0 3.0 4.0 1.0 2.0 1.0 3.0 3.0 2.0 4.0 3.0 5.0 1.0 4.0 5.0 4.0 5.0 5.0 3.0 4.0 4.0 4.0 1.0 3.0 4.0 3.0 2.0 3.0 5.0 3.0 2.0 5.0 2.0 5.0 4.0 2.0 2.0 2.0 5.0 2.0 5.0 3.0 5.0  
81 8.0 5.0 4.0 5.0 2.0 4.0 5.0 4.0 5.0 3.0 5.0 2.0 4.0 4.0 3.0 5.0 2.0 5.0 2.0 5.0 1.0 1.0 2.0 2.0 2.0 1.0 1.0 3.0 1.0 4.0 5.0 1.0 2.0 2.0 1.0 4.0 1.0 3.0 5.0 1.0 5.0 5.0 4.0 4.0 4.0 1.0 3.0 2.0 3.0 3.0 4.0 3.0 4.0 1.0 3.0 2.0 5.0 5.0 3.0 1.0 4.0 1.0 5.0 5.0 1.0 4.0 3.0 4.0 2.0 4.0 3.0 1.0 1.0 3.0 3.0 4.0 2.0 2.0 1.0 1.0 1.0 1.0 2.0 1.0 3.0 3.0 3.0 5.0 2.0 4.0 4.0 5.0 2.0 4.0 2.0 3.0 3.0 4.0 5.0 2.0 5.0  
5 15.0 1.0 2.0 3.0 3.0 2.0 1.0 3.0 2.0 3.0 1.0 5.0 5.0 3.0 1.0 2.0 4.0 3.0 1.0 3.0 3.0 5.0 1.0 1.0 5.0 4.0 3.0 3.0 2.0 2.0 4.0 5.0 4.0 4.0 1.0 1.0 1.0 1.0 2.0 3.0 4.0 3.0 3.0 3.0 2.0 5.0 3.0 5.0 2.0 3.0 5.0 1.0 3.0 5.0 2.0 5.0 1.0 3.0 5.0 2.0 1.0 1.0 2.0 2.0 3.0 2.0 1.0 2.0 4.0 2.0 2.0 5.0 2.0 4.0 3.0 1.0 4.0 4.0 5.0 4.0 5.0 2.0 1.0 2.0 4.0 5.0 4.0 4.0 2.0 1.0 5.0 1.0 5.0 2.0 4.0 5.0 4.0 4.0 1.0 5.0 4.0  
116 15.0 2.0 1.0 4.0 3.0 5.0 2.0 4.0 3.0 3.0 3.0 3.0 4.0 3.0 5.0 2.0 3.0 5.0 2.0 3.0 5.0 1.0 1.0 2.0 2.0 3.0 5.0 5.0 3.0 1.0 5.0 3.0 3.0 2.0 3.0 3.0 4.0 1.0 3.0 2.0 4.0 4.0 4.0 4.0 2.0 4.0 2.0 1.0 5.0 4.0 3.0 2.0 1.0 4.0 4.0 5.0 3.0 3.0 4.0 2.0 1.0 4.0 4.0 5.0 2.0 2.0 5.0 2.0 3.0 3.0 1.0 1.0 5.0 4.0 3.0 2.0 5.0 4.0 4.0 5.0 4.0 3.0 5.0 5.0 4.0 3.0 1.0 4.0 5.0 2.0 3.0 3.0 2.0 3.0 4.0 5.0 3.0 5.0 1.0 3.0 3.0  
128 13.0 2.0 2.0 1.0 5.0 2.0 5.0 4.0 1.0 1.0 5.0 4.0 1.0 5.0 1.0 3.0 3.0 3.0 3.0 4.0 5.0 2.0 3.0 5.0 1.0 2.0 1.0 1.0 3.0 4.0 1.0 3.0 5.0 3.0 5.0 3.0 1.0 5.0 4.0 4.0 3.0 4.0 3.0 1.0 3.0 5.0 2.0 2.0 3.0 4.0 4.0 1.0 1.0 5.0 1.0 3.0 2.0 4.0 2.0 1.0 3.0 5.0 2.0 1.0 3.0 4.0 2.0 3.0 5.0 3.0 1.0 5.0 2.0 4.0 4.0 2.0 3.0 3.0 4.0 2.0 2.0 2.0 5.0 2.0 1.0 3.0 4.0 2.0 4.0 5.0 3.0 1.0 3.0 4.0 4.0 1.0 1.0 5.0 4.0 4.0 1.0  
100 14.0 5.0 5.0 3.0 2.0 3.0 3.0 1.0 4.0 4.0 3.0 5.0 2.0 4.0 5.0 1.0 3.0 1.0 1.0 4.0 3.0 3.0 4.0 2.0 2.0 2.0 5.0 2.0 3.0 5.0 5.0 1.0 3.0 3.0 1.0 5.0 3.0 1.0 1.0 5.0 5.0 1.0 4.0 4.0 1.0 3.0 3.0 2.0 4.0 3.0 2.0 4.0 5.0 3.0 5.0 1.0 4.0 1.0 1.0 1.0 1.0 4.0 4.0 4.0 1.0 5.0 1.0 2.0 5.0 4.0 4.0 5.0 2.0 4.0 3.0 5.0 5.0 5.0 2.0 3.0 4.0 4.0 1.0 3.0 2.0 1.0 2.0 1.0 2.0 5.0 4.0 2.0 3.0 2.0 4.0 2.0 1.0 3.0 1.0 2.0 1.0  
150 15.0 1.0 1.0 2.0 4.0 2.0 1.0 3.0 5.0 2.0 3.0 5.0 4.0 5.0 1.0 2.0 1.0 3.0 4.0 5.0 2.0 2.0 3.0 3.0 1.0 5.0 1.0 1.0 1.0 5.0 5.0 4.0 1.0 3.0 4.0 4.0 2.0 3.0 3.0 1.0 1.0 3.0 3.0 1.0 4.0 3.0 2.0 3.0 3.0 3.0 2.0 3.0 5.0 1.0 2.0 1.0 1.0 5.0 4.0 5.0 5.0 5.0 1.0 4.0 5.0 5.0 4.0 1.0 2.0 3.0 4.0 5.0 2.0 2.0 4.0 1.0 1.0 5.0 4.0 1.0 4.0 3.0 1.0 1.0 5.0 3.0 3.0 1.0 4.0 1.0 4.0 2.0 3.0 3.0 4.0 5.0 1.0 2.0 1.0 1.0 1.0  
132 15.0 5.0 2.0 4.0 1.0 3.0 5.0 2.0 1.0 1.0 4.0 2.0 4.0 3.0 5.0 4.0 1.0 1.0 3.0 4.0 2.0 2.0 2.0 1.0 3.0 3.0 5.0 4.0 1.0 3.0 5.0 2.0 3.0 3.0 4.0 2.0 1.0 4.0 5.0 2.0 5.0 2.0 1.0 3.0 5.0 1.0 1.0 3.0 3.0 3.0 2.0 5.0 1.0 3.0 1.0 2.0 4.0 5.0 2.0 3.0 5.0 4.0 3.0 2.0 4.0 4.0 5.0 1.0 2.0 5.0 3.0 3.0 4.0 4.0 1.0 2.0 3.0 5.0 4.0 5.0 5.0 1.0 5.0 4.0 1.0 3.0 2.0 5.0 1.0 2.0 2.0 4.0 3.0 4.0 3.0 2.0 2.0 4.0 4.0 5.0 3.0  
118 6.0 5.0 3.0 1.0 1.0 4.0 2.0 1.0 5.0 2.0 1.0 3.0 5.0 1.0 3.0 4.0 1.0 4.0 1.0 5.0 2.0 2.0 2.0 1.0 1.0 2.0 4.0 4.0 2.0 1.0 4.0 4.0 4.0 3.0 1.0 3.0 5.0 1.0 3.0 5.0 3.0 2.0 5.0 5.0 5.0 2.0 3.0 1.0 3.0 1.0 1.0 1.0 1.0 3.0 1.0 5.0 4.0 3.0 3.0 4.0 1.0 4.0 1.0 1.0 2.0 1.0 2.0 4.0 3.0 3.0 1.0 2.0 3.0 4.0 5.0 1.0 4.0 1.0 3.0 2.0 2.0 3.0 2.0 5.0 5.0 5.0 1.0 4.0 1.0 2.0 3.0 5.0 2.0 1.0 2.0 3.0 2.0 4.0 2.0 5.0 5.0  
155 12.0 2.0 2.0 1.0 2.0 3.0 4.0 2.0 2.0 4.0 5.0 3.0 2.0 4.0 4.0 4.0 3.0 1.0 5.0 1.0 5.0 3.0 4.0 4.0 2.0 1.0 3.0 1.0 5.0 2.0 3.0 1.0 5.0 2.0 5.0 4.0 3.0 2.0 4.0 4.0 3.0 2.0 1.0 4.0 2.0 1.0 4.0 4.0 4.0 1.0 4.0 5.0 5.0 5.0 5.0 1.0 2.0 5.0 2.0 5.0 4.0 3.0 5.0 2.0 5.0 5.0 1.0 3.0 4.0 1.0 5.0 2.0 2.0 5.0 4.0 2.0 1.0 1.0 1.0 3.0 3.0 2.0 3.0 5.0 2.0 5.0 3.0 4.0 4.0 5.0 5.0 2.0 5.0 4.0 4.0 3.0 4.0 1.0 4.0 1.0 3.0  
40 11.0 4.0 4.0 4.0 1.0 1.0 3.0 5.0 5.0 5.0 1.0 3.0 3.0 3.0 5.0 5.0 3.0 5.0 2.0 1.0 2.0 1.0 2.0 5.0 4.0 1.0 3.0 4.0 1.0 2.0 2.0 4.0 3.0 1.0 2.0 2.0 2.0 2.0 2.0 4.0 5.0 4.0 3.0 4.0 3.0 3.0 4.0 1.0 3.0 1.0 2.0 5.0 4.0 4.0 2.0 4.0 3.0 3.0 2.0 5.0 5.0 2.0 3.0 5.0 2.0 4.0 5.0 4.0 3.0 3.0 3.0 5.0 3.0 3.0 2.0 4.0 3.0 5.0 5.0 3.0 4.0 3.0 4.0 3.0 3.0 4.0 4.0 2.0 1.0 1.0 4.0 5.0 4.0 2.0 3.0 4.0 2.0 1.0 4.0 4.0 1.0  
160 10.0 1.0 5.0 4.0 2.0 1.0 4.0 5.0 4.0 3.0 3.0 4.0 3.0 1.0 4.0 4.0 3.0 2.0 1.0 3.0 3.0 1.0 2.0 2.0 5.0 5.0 2.0 2.0 1.0 1.0 5.0 3.0 1.0 2.0 4.0 4.0 4.0 4.0 1.0 3.0 4.0 3.0 5.0 5.0 1.0 3.0 5.0 5.0 5.0 5.0 5.0 3.0 3.0 3.0 2.0 3.0 2.0 2.0 1.0 5.0 1.0 2.0 5.0 2.0 1.0 5.0 5.0 1.0 4.0 1.0 3.0 5.0 2.0 1.0 4.0 4.0 4.0 3.0 3.0 2.0 5.0 3.0 1.0 5.0 5.0 5.0 1.0 5.0 4.0 1.0 2.0 2.0 5.0 3.0 2.0 5.0 1.0 3.0 2.0 1.0 1.0  
138 10.0 4.0 3.0 5.0 1.0 2.0 4.0 3.0 2.0 1.0 5.0 5.0 3.0 1.0 4.0 2.0 4.0 5.0 5.0 3.0 5.0 3.0 3.0 1.0 2.0 4.0 4.0 4.0 4.0 2.0 2.0 1.0 3.0 2.0 3.0 2.0 2.0 2.0 1.0 3.0 4.0 2.0 3.0 2.0 5.0 4.0 3.0 5.0 2.0 1.0 5.0 5.0 1.0 5.0 4.0 4.0 5.0 1.0 4.0 3.0 4.0 1.0 5.0 5.0 3.0 4.0 3.0 3.0 1.0 1.0 5.0 5.0 1.0 3.0 5.0 1.0 4.0 2.0 4.0 3.0 1.0 4.0 2.0 3.0 5.0 1.0 3.0 4.0 1.0 2.0 5.0 4.0 2.0 3.0 5.0 2.0 3.0 3.0 1.0 1.0 2.0  
189 15.0 5.0 3.0 5.0 2.0 4.0 4.0 3.0 3.0 4.0 3.0 4.0 3.0 4.0 5.0 1.0 3.0 5.0 4.0 2.0 2.0 4.0 5.0 1.0 5.0 1.0 3.0 3.0 1.0 5.0 4.0 2.0 3.0 5.0 1.0 3.0 5.0 5.0 1.0 3.0 4.0 1.0 2.0 5.0 3.0 2.0 4.0 3.0 2.0 5.0 5.0 1.0 4.0 5.0 3.0 1.0 3.0 2.0 4.0 2.0 1.0 3.0 4.0 2.0 3.0 2.0 4.0 5.0 1.0 2.0 3.0 2.0 2.0 4.0 2.0 5.0 4.0 1.0 4.0 4.0 3.0 1.0 5.0 1.0 1.0 4.0 4.0 5.0 1.0 1.0 3.0 3.0 3.0 4.0 3.0 3.0 4.0 2.0 1.0 5.0 5.0  
108 13.0 1.0 2.0 4.0 3.0 5.0 2.0 1.0 2.0 2.0 4.0 1.0 3.0 4.0 5.0 2.0 2.0 4.0 4.0 4.0 2.0 1.0 5.0 2.0 3.0 5.0 3.0 1.0 4.0 5.0 2.0 3.0 2.0 3.0 3.0 4.0 1.0 3.0 3.0 2.0 3.0 5.0 3.0 1.0 4.0 4.0 4.0 2.0 4.0 3.0 2.0 5.0 2.0 2.0 2.0 1.0 1.0 2.0 4.0 1.0 4.0 4.0 5.0 1.0 2.0 4.0 1.0 5.0 2.0 4.0 4.0 4.0 2.0 3.0 3.0 1.0 4.0 4.0 4.0 1.0 5.0 5.0 2.0 1.0 5.0 3.0 1.0 5.0 3.0 5.0 2.0 1.0 1.0 2.0 1.0 3.0 4.0 3.0 2.0 4.0 3.0  
3 9.0 5.0 1.0 4.0 4.0 5.0 3.0 4.0 1.0 2.0 3.0 2.0 2.0 4.0 2.0 3.0 4.0 1.0 2.0 4.0 1.0 3.0 2.0 2.0 2.0 5.0 3.0 3.0 4.0 3.0 5.0 3.0 4.0 5.0 3.0 5.0 1.0 4.0 2.0 2.0 1.0 5.0 3.0 2.0 1.0 3.0 4.0 2.0 5.0 4.0 3.0 2.0 1.0 5.0 3.0 5.0 3.0 1.0 2.0 3.0 5.0 3.0 5.0 1.0 5.0 4.0 3.0 2.0 3.0 4.0 3.0 5.0 2.0 5.0 4.0 2.0 3.0 4.0 2.0 1.0 1.0 3.0 1.0 3.0 3.0 3.0 2.0 3.0 5.0 1.0 3.0 4.0 5.0 2.0 4.0 5.0 1.0 3.0 1.0 2.0 5.0  
190 7.0 1.0 1.0 2.0 4.0 5.0 5.0 3.0 1.0 4.0 3.0 3.0 5.0 2.0 5.0 1.0 2.0 2.0 2.0 5.0 4.0 1.0 4.0 2.0 2.0 3.0 5.0 3.0 2.0 2.0 4.0 4.0 2.0 1.0 3.0 1.0 5.0 1.0 4.0 3.0 2.0 4.0 3.0 3.0 2.0 4.0 5.0 5.0 3.0 3.0 2.0 5.0 4.0 5.0 2.0 3.0 5.0 3.0 4.0 4.0 2.0 5.0 5.0 1.0 1.0 1.0 5.0 2.0 3.0 2.0 1.0 2.0 1.0 4.0 3.0 3.0 5.0 5.0 5.0 5.0 1.0 1.0 3.0 1.0 2.0 5.0 3.0 4.0 4.0 5.0 5.0 3.0 5.0 4.0 2.0 3.0 4.0 3.0 4.0 3.0 4.0  
31 12.0 3.0 2.0 3.0 1.0 3.0 3.0 1.0 5.0 2.0 5.0 3.0 1.0 2.0 5.0 1.0 1.0 4.0 1.0 2.0 1.0 3.0 5.0 5.0 1.0 4.0 1.0 3.0 1.0 3.0 3.0 4.0 3.0 4.0 5.0 5.0 3.0 3.0 5.0 2.0 1.0 1.0 2.0 3.0 3.0 5.0 5.0 1.0 1.0 1.0 5.0 1.0 2.0 2.0 4.0 5.0 1.0 4.0 5.0 2.0 4.0 1.0 5.0 4.0 5.0 4.0 5.0 1.0 5.0 1.0 3.0 2.0 1.0 4.0 4.0 3.0 1.0 1.0 3.0 1.0 1.0 1.0 3.0 5.0 5.0 3.0 2.0 3.0 4.0 1.0 1.0 5.0 2.0 3.0 1.0 2.0 4.0 5.0 2.0 2.0 4.0  
145 11.0 4.0 5.0 5.0 1.0 2.0 4.0 3.0 5.0 3.0 1.0 4.0 4.0 2.0 2.0 1.0 3.0 4.0 3.0 2.0 4.0 3.0 3.0 4.0 5.0 5.0 5.0 3.0 1.0 2.0 1.0 3.0 4.0 1.0 4.0 5.0 3.0 1.0 5.0 5.0 5.0 3.0 5.0 1.0 4.0 5.0 4.0 5.0 4.0 4.0 4.0 5.0 5.0 1.0 1.0 1.0 5.0 4.0 3.0 3.0 2.0 1.0 5.0 4.0 5.0 4.0 3.0 2.0 2.0 5.0 4.0 5.0 2.0 1.0 4.0 1.0 1.0 4.0 1.0 3.0 3.0 1.0 2.0 4.0 1.0 5.0 5.0 4.0 3.0 5.0 3.0 1.0 3.0 2.0 5.0 2.0 2.0 1.0 1.0 1.0 2.0  
60 11.0 3.0 2.0 1.0 1.0 3.0 1.0 3.0 3.0 1.0 5.0 5.0 4.0 3.0 5.0 2.0 5.0 4.0 1.0 1.0 4.0 4.0 4.0 1.0 2.0 1.0 3.0 2.0 4.0 5.0 3.0 1.0 2.0 1.0 2.0 3.0 3.0 3.0 4.0 4.0 2.0 2.0 3.0 1.0 1.0 3.0 3.0 4.0 4.0 5.0 5.0 5.0 2.0 4.0 5.0 4.0 1.0 2.0 5.0 5.0 5.0 4.0 5.0 5.0 5.0 3.0 1.0 1.0 2.0 3.0 5.0 5.0 3.0 4.0 1.0 5.0 5.0 1.0 5.0 1.0 2.0 3.0 5.0 4.0 1.0 1.0 5.0 1.0 5.0 5.0 3.0 3.0 2.0 4.0 3.0 3.0 1.0 1.0 4.0 1.0 3.0  
