200 50
NETWORK_TREE :
11 14.0 4.0 1.0 1.0 5.0 4.0 1.0 2.0 3.0 2.0 4.0 4.0 2.0 2.0 5.0 3.0 3.0 4.0 4.0 5.0 1.0 3.0 2.0 3.0 4.0 5.0 5.0 3.0 1.0 1.0 4.0 3.0 1.0 1.0 1.0 5.0 2.0 5.0 5.0 1.0 3.0 1.0 2.0 3.0 2.0 2.0 4.0 1.0 5.0 4.0 5.0  
124 11.0 2.0 3.0 4.0 1.0 5.0 5.0 5.0 3.0 1.0 4.0 1.0 2.0 3.0 4.0 4.0 5.0 5.0 3.0 3.0 3.0 1.0 5.0 1.0 4.0 1.0 3.0 5.0 1.0 1.0 3.0 2.0 4.0 4.0 3.0 5.0 5.0 1.0 3.0 1.0 1.0 5.0 4.0 2.0 3.0 5.0 2.0 1.0 5.0 3.0 5.0  
28 15.0 1.0 1.0 1.0 3.0 5.0 2.0 3.0 1.0 3.0 3.0 4.0 2.0 3.0 1.0 4.0 2.0 2.0 5.0 1.0 3.0 3.0 2.0 5.0 3.0 2.0 5.0 2.0 4.0 2.0 5.0 1.0 4.0 2.0 4.0 5.0 5.0 3.0 4.0 3.0 4.0 2.0 5.0 2.0 5.0 2.0 1.0 1.0 3.0 1.0 2.0  
183 13.0 3.0 1.0 5.0 4.0 2.0 5.0 3.0 5.0 2.0 1.0 4.0 4.0 3.0 5.0 5.0 3.0 1.0 3.0 1.0 2.0 3.0 5.0 1.0 1.0 4.0 3.0 1.0 3.0 3.0 3.0 4.0 2.0 4.0 5.0 3.0 5.0 4.0 1.0 4.0 5.0 3.0 2.0 3.0 2.0 2.0 2.0 4.0 1.0 3.0 2.0  
3 9.0 2.0 5.0 1.0 2.0 1.0 2.0 1.0 2.0 1.0 2.0 2.0 5.0 4.0 3.0 2.0 4.0 3.0 5.0 1.0 5.0 3.0 2.0 4.0 3.0 2.0 4.0 2.0 4.0 4.0 5.0 2.0 3.0 4.0 5.0 2.0 1.0 5.0 3.0 1.0 1.0 4.0 1.0 2.0 3.0 3.0 2.0 2.0 3.0 3.0 2.0  
171 10.0 1.0 3.0 4.0 4.0 4.0 5.0 3.0 3.0 4.0 1.0 4.0 5.0 4.0 3.0 1.0 5.0 1.0 1.0 3.0 5.0 3.0 4.0 1.0 5.0 3.0 1.0 5.0 1.0 3.0 2.0 2.0 1.0 4.0 4.0 1.0 5.0 2.0 4.0 4.0 4.0 4.0 3.0 5.0 3.0 2.0 5.0 2.0 3.0 5.0 2.0  
114 9.0 3.0 4.0 5.0 2.0 4.0 1.0 5.0 3.0 5.0 5.0 5.0 3.0 4.0 1.0 4.0 4.0 3.0 4.0 5.0 3.0 3.0 4.0 2.0 2.0 5.0 5.0 5.0 1.0 3.0 2.0 5.0 3.0 1.0 1.0 3.0 2.0 2.0 5.0 2.0 3.0 1.0 1.0 5.0 2.0 5.0 2.0 3.0 4.0 1.0 1.0  
147 6.0 2.0 3.0 1.0 2.0 1.0 2.0 5.0 3.0 5.0 1.0 3.0 5.0 2.0 3.0 5.0 2.0 4.0 1.0 1.0 1.0 4.0 2.0 3.0 1.0 5.0 3.0 1.0 3.0 3.0 2.0 5.0 1.0 4.0 2.0 2.0 2.0 1.0 5.0 3.0 3.0 2.0 2.0 2.0 1.0 1.0 1.0 2.0 1.0 2.0 4.0  
113 14.0 4.0 4.0 4.0 4.0 5.0 4.0 3.0 4.0 5.0 1.0 2.0 3.0 5.0 2.0 5.0 5.0 2.0 3.0 2.0 3.0 2.0 3.0 2.0 2.0 3.0 2.0 5.0 5.0 5.0 5.0 5.0 3.0 1.0 1.0 5.0 1.0 1.0 3.0 1.0 3.0 2.0 5.0 3.0 5.0 1.0 3.0 2.0 1.0 1.0 5.0  
24 6.0 2.0 2.0 4.0 4.0 3.0 4.0 4.0 5.0 5.0 5.0 4.0 4.0 3.0 4.0 3.0 4.0 2.0 2.0 3.0 5.0 1.0 5.0 1.0 4.0 5.0 4.0 2.0 3.0 3.0 5.0 2.0 4.0 4.0 3.0 3.0 2.0 4.0 5.0 3.0 2.0 2.0 5.0 3.0 5.0 4.0 2.0 2.0 2.0 3.0 2.0  
110 6.0 5.0 5.0 3.0 4.0 4.0 1.0 2.0 1.0 4.0 3.0 1.0 2.0 2.0 1.0 3.0 5.0 2.0 4.0 3.0 5.0 1.0 3.0 4.0 1.0 2.0 4.0 3.0 1.0 3.0 2.0 2.0 3.0 5.0 1.0 5.0 5.0 2.0 5.0 3.0 2.0 2.0 3.0 4.0 1.0 2.0 1.0 1.0 5.0 3.0 2.0  
155 8.0 4.0 2.0 5.0 2.0 4.0 5.0 3.0 1.0 3.0 4.0 1.0 4.0 3.0 3.0 2.0 1.0 1.0 1.0 5.0 3.0 4.0 5.0 4.0 1.0 2.0 2.0 3.0 1.0 4.0 5.0 4.0 4.0 4.0 3.0 2.0 3.0 1.0 4.0 5.0 2.0 2.0 3.0 5.0 5.0 4.0 2.0 1.0 3.0 1.0 4.0  
109 13.0 1.0 1.0 5.0 2.0 1.0 5.0 3.0 1.0 5.0 2.0 5.0 2.0 2.0 1.0 5.0 5.0 2.0 2.0 3.0 1.0 5.0 5.0 5.0 2.0 1.0 5.0 1.0 5.0 2.0 3.0 1.0 2.0 4.0 3.0 2.0 3.0 2.0 4.0 3.0 4.0 5.0 2.0 4.0 1.0 4.0 5.0 3.0 1.0 4.0 3.0  
25 14.0 1.0 3.0 3.0 3.0 2.0 4.0 3.0 5.0 2.0 2.0 1.0 1.0 3.0 4.0 1.0 4.0 3.0 1.0 1.0 5.0 4.0 1.0 2.0 4.0 2.0 5.0 4.0 3.0 3.0 2.0 1.0 1.0 1.0 4.0 4.0 4.0 2.0 2.0 1.0 1.0 3.0 5.0 2.0 4.0 2.0 2.0 3.0 2.0 2.0 3.0  
184 14.0 2.0 5.0 3.0 4.0 2.0 2.0 4.0 4.0 4.0 2.0 3.0 5.0 5.0 1.0 4.0 2.0 5.0 1.0 5.0 3.0 3.0 2.0 3.0 3.0 5.0 5.0 5.0 3.0 4.0 4.0 2.0 4.0 3.0 5.0 4.0 3.0 4.0 2.0 3.0 5.0 3.0 2.0 2.0 3.0 2.0 1.0 5.0 2.0 4.0 5.0  
187 7.0 1.0 1.0 5.0 1.0 3.0 2.0 2.0 4.0 3.0 2.0 4.0 5.0 3.0 5.0 4.0 4.0 5.0 5.0 2.0 2.0 2.0 4.0 2.0 5.0 2.0 1.0 4.0 3.0 4.0 4.0 4.0 3.0 2.0 5.0 1.0 4.0 1.0 2.0 5.0 4.0 2.0 1.0 5.0 2.0 1.0 2.0 4.0 1.0 5.0 2.0  
139 9.0 3.0 4.0 5.0 1.0 4.0 5.0 2.0 5.0 2.0 2.0 2.0 2.0 5.0 4.0 2.0 4.0 1.0 5.0 5.0 4.0 3.0 5.0 4.0 3.0 1.0 2.0 3.0 2.0 5.0 2.0 2.0 3.0 5.0 1.0 5.0 5.0 5.0 5.0 4.0 4.0 5.0 4.0 4.0 1.0 5.0 4.0 4.0 3.0 3.0 3.0  
154 11.0 4.0 5.0 2.0 3.0 5.0 4.0 5.0 1.0 3.0 4.0 1.0 3.0 1.0 1.0 2.0 3.0 3.0 4.0 5.0 3.0 3.0 2.0 5.0 5.0 3.0 2.0 5.0 2.0 1.0 2.0 3.0 2.0 1.0 5.0 2.0 1.0 3.0 3.0 4.0 5.0 3.0 2.0 4.0 3.0 3.0 5.0 3.0 3.0 1.0 4.0  
132 12.0 3.0 3.0 2.0 5.0 1.0 1.0 5.0 3.0 5.0 1.0 3.0 2.0 3.0 4.0 2.0 3.0 4.0 1.0 4.0 4.0 1.0 5.0 5.0 1.0 3.0 1.0 2.0 1.0 1.0 3.0 1.0 3.0 4.0 2.0 1.0 1.0 1.0 2.0 3.0 5.0 5.0 1.0 3.0 4.0 3.0 2.0 4.0 3.0 4.0 5.0  
99 10.0 4.0 3.0 1.0 2.0 4.0 1.0 5.0 1.0 3.0 5.0 4.0 1.0 5.0 3.0 3.0 2.0 1.0 1.0 3.0 3.0 1.0 3.0 3.0 1.0 3.0 4.0 1.0 3.0 2.0 3.0 2.0 2.0 5.0 2.0 1.0 2.0 2.0 3.0 3.0 2.0 3.0 2.0 2.0 2.0 3.0 3.0 4.0 2.0 1.0 5.0  
87 13.0 3.0 3.0 5.0 5.0 4.0 2.0 4.0 5.0 4.0 3.0 3.0 1.0 2.0 1.0 2.0 4.0 5.0 3.0 1.0 5.0 3.0 4.0 4.0 2.0 3.0 5.0 3.0 2.0 2.0 2.0 3.0 3.0 3.0 2.0 5.0 2.0 4.0 2.0 4.0 2.0 3.0 5.0 2.0 5.0 4.0 3.0 2.0 2.0 1.0 4.0  
73 7.0 3.0 1.0 4.0 4.0 3.0 1.0 2.0 3.0 3.0 1.0 3.0 3.0 2.0 3.0 3.0 5.0 5.0 5.0 5.0 4.0 4.0 5.0 3.0 2.0 5.0 1.0 2.0 4.0 1.0 1.0 5.0 2.0 1.0 1.0 3.0 5.0 4.0 4.0 2.0 3.0 5.0 3.0 5.0 3.0 4.0 2.0 3.0 4.0 5.0 1.0  
180 14.0 1.0 3.0 5.0 5.0 3.0 2.0 4.0 1.0 3.0 5.0 5.0 4.0 1.0 2.0 3.0 4.0 3.0 3.0 5.0 4.0 5.0 4.0 3.0 2.0 3.0 4.0 5.0 2.0 4.0 4.0 1.0 4.0 1.0 5.0 2.0 5.0 2.0 3.0 2.0 2.0 3.0 3.0 4.0 4.0 4.0 4.0 3.0 5.0 5.0 4.0  
20 9.0 3.0 4.0 3.0 2.0 4.0 3.0 3.0 3.0 5.0 4.0 3.0 4.0 1.0 3.0 5.0 5.0 4.0 3.0 2.0 4.0 4.0 2.0 5.0 1.0 3.0 1.0 3.0 2.0 4.0 3.0 2.0 4.0 2.0 1.0 1.0 1.0 2.0 3.0 1.0 1.0 3.0 4.0 5.0 3.0 5.0 1.0 1.0 5.0 1.0 5.0  
165 14.0 3.0 1.0 5.0 1.0 5.0 2.0 5.0 2.0 5.0 2.0 1.0 5.0 1.0 2.0 4.0 5.0 4.0 2.0 4.0 2.0 1.0 3.0 4.0 2.0 4.0 3.0 3.0 5.0 2.0 3.0 5.0 5.0 4.0 3.0 1.0 5.0 1.0 5.0 4.0 5.0 1.0 2.0 1.0 2.0 1.0 4.0 4.0 3.0 5.0 4.0  
185 14.0 1.0 3.0 5.0 1.0 5.0 3.0 3.0 3.0 5.0 2.0 3.0 3.0 4.0 5.0 2.0 2.0 2.0 3.0 5.0 3.0 3.0 1.0 3.0 1.0 1.0 1.0 5.0 4.0 1.0 3.0 5.0 5.0 3.0 5.0 5.0 5.0 1.0 5.0 1.0 5.0 2.0 5.0 3.0 3.0 5.0 4.0 3.0 1.0 1.0 1.0  
198 6.0 4.0 3.0 2.0 3.0 2.0 4.0 5.0 5.0 2.0 1.0 1.0 3.0 1.0 3.0 4.0 3.0 3.0 2.0 4.0 2.0 3.0 3.0 4.0 5.0 1.0 3.0 5.0 4.0 5.0 2.0 1.0 5.0 5.0 5.0 2.0 2.0 4.0 5.0 3.0 5.0 2.0 3.0 1.0 2.0 3.0 1.0 2.0 4.0 1.0 5.0  
90 9.0 2.0 5.0 5.0 2.0 4.0 2.0 5.0 5.0 4.0 1.0 5.0 3.0 2.0 5.0 1.0 3.0 5.0 2.0 3.0 4.0 3.0 1.0 5.0 2.0 3.0 1.0 2.0 4.0 5.0 3.0 5.0 2.0 1.0 5.0 4.0 4.0 3.0 5.0 4.0 1.0 1.0 5.0 4.0 3.0 2.0 1.0 1.0 3.0 2.0 3.0  
169 12.0 1.0 1.0 1.0 4.0 2.0 5.0 5.0 5.0 3.0 4.0 2.0 1.0 1.0 5.0 3.0 3.0 5.0 3.0 4.0 1.0 4.0 1.0 2.0 1.0 3.0 5.0 4.0 3.0 4.0 1.0 4.0 5.0 5.0 3.0 3.0 1.0 5.0 1.0 5.0 4.0 2.0 3.0 4.0 1.0 5.0 2.0 4.0 5.0 1.0 1.0  
54 15.0 4.0 5.0 4.0 5.0 5.0 1.0 4.0 1.0 1.0 2.0 1.0 4.0 4.0 5.0 4.0 3.0 1.0 2.0 3.0 3.0 4.0 1.0 1.0 1.0 3.0 4.0 3.0 2.0 5.0 4.0 3.0 3.0 1.0 4.0 1.0 1.0 4.0 1.0 1.0 2.0 2.0 1.0 2.0 3.0 3.0 4.0 1.0 5.0 1.0 5.0  
178 12.0 4.0 4.0 5.0 5.0 1.0 5.0 4.0 1.0 3.0 2.0 2.0 3.0 2.0 2.0 5.0 4.0 2.0 3.0 5.0 2.0 4.0 3.0 3.0 5.0 5.0 5.0 4.0 3.0 5.0 5.0 5.0 5.0 3.0 5.0 1.0 3.0 2.0 5.0 4.0 2.0 1.0 1.0 3.0 2.0 4.0 5.0 4.0 5.0 1.0 2.0  
80 11.0 2.0 4.0 4.0 2.0 4.0 2.0 4.0 3.0 2.0 1.0 1.0 2.0 2.0 5.0 1.0 5.0 5.0 3.0 5.0 1.0 2.0 1.0 4.0 4.0 3.0 2.0 1.0 2.0 1.0 4.0 3.0 2.0 5.0 4.0 1.0 5.0 1.0 2.0 2.0 1.0 3.0 5.0 4.0 2.0 5.0 1.0 3.0 5.0 3.0 1.0  
199 15.0 5.0 1.0 3.0 4.0 5.0 2.0 4.0 5.0 5.0 3.0 2.0 4.0 1.0 3.0 3.0 4.0 5.0 1.0 1.0 1.0 4.0 1.0 4.0 1.0 1.0 1.0 2.0 4.0 1.0 2.0 5.0 1.0 3.0 4.0 5.0 2.0 4.0 2.0 5.0 1.0 3.0 1.0 3.0 3.0 1.0 2.0 4.0 3.0 3.0 4.0  
153 12.0 2.0 5.0 3.0 2.0 5.0 4.0 5.0 5.0 1.0 2.0 3.0 2.0 4.0 4.0 2.0 4.0 4.0 3.0 1.0 5.0 1.0 4.0 4.0 4.0 2.0 3.0 4.0 5.0 5.0 3.0 5.0 3.0 5.0 4.0 4.0 1.0 3.0 4.0 1.0 4.0 3.0 5.0 2.0 5.0 3.0 2.0 2.0 5.0 2.0 1.0  
162 11.0 4.0 4.0 3.0 2.0 1.0 3.0 5.0 4.0 4.0 5.0 5.0 2.0 2.0 1.0 1.0 4.0 1.0 2.0 1.0 2.0 1.0 5.0 5.0 2.0 3.0 5.0 5.0 5.0 4.0 1.0 3.0 1.0 5.0 5.0 1.0 1.0 5.0 4.0 3.0 4.0 1.0 3.0 2.0 2.0 4.0 4.0 4.0 3.0 2.0 4.0  
129 11.0 4.0 1.0 4.0 4.0 3.0 2.0 1.0 2.0 5.0 3.0 2.0 4.0 3.0 3.0 2.0 4.0 5.0 5.0 1.0 5.0 2.0 3.0 4.0 3.0 4.0 2.0 5.0 4.0 5.0 2.0 2.0 5.0 2.0 3.0 1.0 4.0 2.0 1.0 3.0 2.0 4.0 3.0 1.0 5.0 5.0 4.0 3.0 3.0 1.0 2.0  
10 13.0 2.0 2.0 4.0 1.0 2.0 1.0 2.0 2.0 2.0 4.0 3.0 2.0 4.0 3.0 4.0 5.0 4.0 4.0 2.0 1.0 4.0 2.0 5.0 4.0 4.0 2.0 5.0 1.0 2.0 5.0 5.0 2.0 3.0 4.0 3.0 2.0 1.0 1.0 3.0 5.0 4.0 5.0 5.0 5.0 4.0 4.0 1.0 1.0 5.0 2.0  
31 14.0 3.0 4.0 2.0 5.0 5.0 4.0 5.0 5.0 2.0 5.0 4.0 3.0 4.0 3.0 3.0 2.0 5.0 3.0 1.0 3.0 3.0 1.0 3.0 2.0 3.0 2.0 3.0 5.0 4.0 1.0 5.0 3.0 3.0 1.0 2.0 4.0 1.0 5.0 1.0 2.0 3.0 1.0 3.0 4.0 3.0 2.0 1.0 4.0 1.0 3.0  
83 15.0 5.0 2.0 5.0 1.0 2.0 2.0 4.0 4.0 3.0 3.0 1.0 4.0 1.0 4.0 2.0 3.0 3.0 4.0 4.0 2.0 2.0 4.0 4.0 5.0 3.0 2.0 3.0 3.0 4.0 3.0 3.0 1.0 1.0 5.0 4.0 4.0 2.0 1.0 4.0 3.0 4.0 2.0 3.0 3.0 4.0 1.0 2.0 2.0 3.0 2.0  
68 12.0 4.0 5.0 2.0 4.0 4.0 5.0 1.0 2.0 5.0 1.0 3.0 1.0 5.0 4.0 1.0 1.0 3.0 3.0 3.0 1.0 3.0 3.0 3.0 1.0 4.0 2.0 2.0 1.0 2.0 4.0 1.0 1.0 4.0 3.0 1.0 2.0 5.0 1.0 1.0 5.0 3.0 1.0 1.0 4.0 5.0 4.0 5.0 2.0 3.0 5.0  
122 9.0 5.0 4.0 5.0 3.0 4.0 4.0 4.0 4.0 2.0 1.0 3.0 5.0 1.0 3.0 2.0 2.0 5.0 1.0 1.0 4.0 3.0 5.0 3.0 1.0 4.0 2.0 2.0 5.0 4.0 3.0 1.0 1.0 3.0 5.0 1.0 3.0 4.0 1.0 4.0 2.0 3.0 3.0 5.0 3.0 1.0 2.0 2.0 3.0 5.0 5.0  
138 14.0 4.0 2.0 3.0 2.0 3.0 4.0 1.0 3.0 4.0 4.0 4.0 1.0 5.0 2.0 3.0 1.0 4.0 5.0 4.0 2.0 5.0 5.0 5.0 5.0 4.0 2.0 1.0 4.0 4.0 3.0 3.0 4.0 5.0 2.0 3.0 5.0 4.0 1.0 5.0 5.0 3.0 4.0 1.0 4.0 5.0 4.0 4.0 1.0 4.0 1.0  
148 10.0 5.0 1.0 3.0 1.0 1.0 4.0 2.0 1.0 4.0 4.0 1.0 3.0 1.0 1.0 4.0 4.0 5.0 1.0 5.0 3.0 3.0 3.0 2.0 2.0 5.0 2.0 4.0 3.0 4.0 2.0 5.0 1.0 5.0 5.0 3.0 1.0 2.0 5.0 2.0 3.0 3.0 3.0 3.0 4.0 2.0 3.0 1.0 5.0 3.0 3.0  
191 7.0 3.0 3.0 5.0 5.0 2.0 3.0 5.0 4.0 5.0 3.0 4.0 2.0 4.0 3.0 3.0 2.0 4.0 5.0 5.0 2.0 5.0 4.0 1.0 5.0 1.0 2.0 3.0 5.0 5.0 3.0 5.0 3.0 2.0 2.0 5.0 1.0 2.0 5.0 5.0 3.0 4.0 1.0 5.0 3.0 3.0 3.0 1.0 3.0 2.0 2.0  
57 13.0 5.0 2.0 4.0 2.0 5.0 4.0 5.0 3.0 3.0 3.0 3.0 4.0 5.0 5.0 3.0 4.0 2.0 2.0 2.0 2.0 4.0 4.0 5.0 3.0 2.0 4.0 2.0 3.0 2.0 5.0 4.0 1.0 2.0 5.0 3.0 5.0 2.0 2.0 4.0 5.0 2.0 2.0 3.0 3.0 1.0 3.0 3.0 1.0 3.0 5.0  
115 6.0 5.0 4.0 2.0 3.0 1.0 5.0 3.0 4.0 4.0 3.0 5.0 3.0 2.0 1.0 5.0 4.0 2.0 1.0 3.0 4.0 3.0 5.0 5.0 4.0 4.0 5.0 5.0 4.0 5.0 2.0 5.0 5.0 4.0 2.0 3.0 3.0 4.0 4.0 3.0 3.0 5.0 2.0 5.0 2.0 2.0 3.0 3.0 5.0 5.0 3.0  
32 8.0 4.0 5.0 2.0 1.0 4.0 5.0 3.0 4.0 1.0 2.0 4.0 4.0 5.0 2.0 1.0 3.0 4.0 3.0 4.0 4.0 5.0 5.0 2.0 1.0 2.0 3.0 5.0 4.0 3.0 2.0 2.0 3.0 4.0 4.0 3.0 2.0 5.0 2.0 1.0 5.0 4.0 5.0 3.0 4.0 4.0 3.0 5.0 1.0 2.0 4.0  
62 10.0 1.0 5.0 2.0 1.0 1.0 3.0 5.0 2.0 1.0 3.0 4.0 3.0 2.0 3.0 4.0 2.0 2.0 2.0 4.0 4.0 4.0 1.0 3.0 2.0 1.0 2.0 4.0 4.0 5.0 1.0 5.0 3.0 2.0 2.0 4.0 2.0 4.0 4.0 3.0 3.0 2.0 4.0 5.0 5.0 4.0 4.0 1.0 2.0 2.0 4.0  
63 11.0 3.0 5.0 3.0 1.0 2.0 3.0 2.0 3.0 4.0 3.0 3.0 2.0 1.0 4.0 4.0 5.0 4.0 4.0 4.0 3.0 2.0 1.0 1.0 4.0 3.0 4.0 2.0 4.0 2.0 2.0 1.0 3.0 5.0 4.0 2.0 3.0 2.0 1.0 4.0 2.0 3.0 1.0 3.0 3.0 4.0 4.0 4.0 1.0 3.0 2.0  
29 15.0 5.0 3.0 1.0 4.0 5.0 4.0 5.0 2.0 1.0 1.0 1.0 3.0 5.0 2.0 4.0 3.0 1.0 3.0 5.0 4.0 2.0 5.0 2.0 5.0 4.0 4.0 4.0 1.0 4.0 3.0 5.0 1.0 4.0 2.0 3.0 2.0 5.0 3.0 3.0 3.0 1.0 1.0 3.0 3.0 5.0 4.0 5.0 5.0 1.0 4.0  
159 7.0 2.0 3.0 5.0 2.0 1.0 2.0 4.0 1.0 3.0 2.0 3.0 4.0 5.0 4.0 5.0 4.0 1.0 3.0 5.0 3.0 1.0 4.0 5.0 4.0 5.0 1.0 3.0 3.0 4.0 1.0 5.0 5.0 5.0 4.0 4.0 1.0 2.0 3.0 4.0 1.0 1.0 4.0 5.0 4.0 1.0 3.0 1.0 3.0 4.0 3.0  
70 14.0 3.0 1.0 3.0 2.0 1.0 2.0 4.0 5.0 3.0 3.0 3.0 5.0 1.0 3.0 1.0 4.0 4.0 3.0 5.0 1.0 1.0 4.0 2.0 4.0 5.0 4.0 4.0 3.0 5.0 3.0 5.0 4.0 4.0 4.0 3.0 1.0 2.0 1.0 5.0 4.0 4.0 4.0 5.0 5.0 5.0 3.0 1.0 1.0 3.0 2.0  
131 10.0 4.0 4.0 2.0 1.0 1.0 3.0 4.0 2.0 5.0 4.0 3.0 1.0 3.0 3.0 5.0 1.0 3.0 1.0 4.0 3.0 3.0 2.0 4.0 5.0 1.0 5.0 3.0 3.0 1.0 4.0 4.0 4.0 5.0 5.0 5.0 4.0 3.0 5.0 4.0 1.0 5.0 4.0 2.0 3.0 3.0 5.0 3.0 4.0 4.0 5.0  
141 13.0 2.0 1.0 1.0 5.0 2.0 4.0 1.0 5.0 2.0 4.0 1.0 5.0 2.0 3.0 3.0 2.0 5.0 1.0 2.0 2.0 2.0 3.0 2.0 1.0 3.0 5.0 1.0 5.0 5.0 4.0 5.0 1.0 5.0 3.0 2.0 1.0 2.0 2.0 5.0 4.0 2.0 3.0 4.0 3.0 4.0 3.0 5.0 3.0 3.0 4.0  
51 12.0 1.0 1.0 5.0 4.0 5.0 2.0 2.0 2.0 4.0 2.0 5.0 5.0 4.0 1.0 2.0 5.0 3.0 5.0 5.0 2.0 1.0 4.0 5.0 3.0 2.0 2.0 3.0 2.0 2.0 5.0 5.0 5.0 2.0 2.0 3.0 4.0 3.0 3.0 5.0 4.0 2.0 5.0 1.0 5.0 2.0 4.0 1.0 4.0 2.0 1.0  
128 7.0 5.0 1.0 5.0 1.0 2.0 4.0 5.0 4.0 2.0 4.0 4.0 1.0 5.0 1.0 3.0 4.0 3.0 1.0 5.0 1.0 2.0 2.0 4.0 5.0 5.0 5.0 5.0 3.0 1.0 5.0 3.0 2.0 5.0 4.0 3.0 4.0 1.0 5.0 4.0 5.0 2.0 4.0 1.0 3.0 4.0 1.0 2.0 1.0 3.0 5.0  
125 15.0 3.0 5.0 3.0 5.0 5.0 1.0 4.0 4.0 1.0 2.0 2.0 2.0 4.0 2.0 1.0 3.0 1.0 4.0 1.0 1.0 3.0 2.0 1.0 4.0 5.0 1.0 3.0 1.0 2.0 3.0 4.0 5.0 1.0 1.0 1.0 1.0 5.0 1.0 3.0 1.0 5.0 3.0 2.0 5.0 1.0 2.0 3.0 1.0 5.0 3.0  
27 12.0 1.0 2.0 1.0 1.0 4.0 5.0 3.0 2.0 4.0 2.0 4.0 3.0 1.0 5.0 5.0 2.0 1.0 2.0 4.0 3.0 1.0 3.0 3.0 2.0 1.0 2.0 1.0 3.0 1.0 4.0 3.0 1.0 1.0 1.0 1.0 1.0 4.0 3.0 4.0 3.0 3.0 1.0 2.0 3.0 5.0 3.0 3.0 1.0 4.0 5.0  
95 7.0 4.0 1.0 2.0 3.0 1.0 3.0 3.0 2.0 2.0 1.0 2.0 5.0 4.0 2.0 1.0 4.0 2.0 3.0 2.0 3.0 5.0 2.0 1.0 4.0 3.0 4.0 2.0 3.0 2.0 5.0 4.0 3.0 4.0 1.0 3.0 5.0 3.0 1.0 2.0 1.0 1.0 1.0 2.0 4.0 5.0 3.0 4.0 2.0 2.0 3.0  
106 15.0 3.0 4.0 3.0 1.0 4.0 1.0 4.0 5.0 2.0 2.0 5.0 2.0 5.0 5.0 4.0 2.0 1.0 1.0 3.0 4.0 4.0 1.0 4.0 3.0 1.0 1.0 1.0 5.0 5.0 4.0 2.0 4.0 3.0 3.0 5.0 3.0 4.0 1.0 4.0 3.0 2.0 1.0 2.0 1.0 3.0 2.0 3.0 5.0 1.0 4.0  
149 10.0 2.0 3.0 5.0 1.0 2.0 4.0 3.0 4.0 5.0 2.0 4.0 3.0 1.0 3.0 5.0 3.0 3.0 3.0 5.0 5.0 4.0 5.0 5.0 4.0 5.0 4.0 1.0 4.0 3.0 3.0 4.0 2.0 1.0 2.0 2.0 3.0 1.0 5.0 4.0 1.0 2.0 1.0 2.0 5.0 3.0 2.0 3.0 2.0 4.0 1.0  
65 13.0 2.0 3.0 1.0 4.0 3.0 2.0 1.0 4.0 2.0 2.0 1.0 3.0 4.0 5.0 4.0 2.0 5.0 5.0 1.0 2.0 4.0 5.0 1.0 5.0 5.0 5.0 2.0 1.0 4.0 3.0 5.0 3.0 5.0 2.0 2.0 3.0 5.0 2.0 1.0 3.0 4.0 4.0 2.0 5.0 3.0 4.0 5.0 4.0 5.0 1.0  
7 14.0 4.0 3.0 4.0 3.0 1.0 2.0 5.0 3.0 4.0 1.0 4.0 2.0 5.0 5.0 4.0 5.0 2.0 1.0 1.0 5.0 3.0 4.0 5.0 1.0 2.0 1.0 3.0 4.0 1.0 2.0 4.0 2.0 2.0 2.0 3.0 1.0 2.0 2.0 4.0 3.0 3.0 2.0 4.0 1.0 5.0 2.0 5.0 3.0 3.0 4.0  
88 8.0 2.0 2.0 1.0 2.0 1.0 2.0 2.0 4.0 1.0 2.0 2.0 5.0 5.0 1.0 3.0 2.0 2.0 1.0 1.0 1.0 2.0 1.0 1.0 3.0 5.0 3.0 5.0 2.0 5.0 4.0 3.0 1.0 1.0 2.0 5.0 5.0 2.0 3.0 1.0 2.0 1.0 5.0 5.0 5.0 5.0 2.0 3.0 4.0 5.0 3.0  
177 6.0 1.0 5.0 2.0 3.0 2.0 5.0 1.0 4.0 1.0 1.0 5.0 1.0 1.0 2.0 5.0 1.0 1.0 4.0 3.0 4.0 1.0 4.0 3.0 3.0 4.0 3.0 2.0 4.0 4.0 2.0 1.0 3.0 3.0 4.0 1.0 4.0 5.0 4.0 3.0 1.0 5.0 2.0 3.0 4.0 4.0 5.0 1.0 2.0 5.0 2.0  
157 8.0 5.0 4.0 5.0 1.0 2.0 3.0 1.0 4.0 4.0 2.0 4.0 3.0 5.0 4.0 5.0 3.0 1.0 4.0 2.0 3.0 2.0 4.0 1.0 4.0 4.0 3.0 2.0 2.0 2.0 1.0 4.0 2.0 3.0 4.0 4.0 1.0 4.0 1.0 5.0 4.0 5.0 2.0 4.0 4.0 5.0 2.0 3.0 1.0 5.0 4.0  
134 10.0 5.0 5.0 2.0 5.0 1.0 1.0 4.0 1.0 2.0 5.0 1.0 5.0 1.0 1.0 1.0 3.0 5.0 1.0 3.0 3.0 5.0 3.0 4.0 1.0 3.0 4.0 4.0 3.0 4.0 2.0 5.0 2.0 5.0 4.0 3.0 4.0 1.0 4.0 1.0 3.0 1.0 2.0 5.0 4.0 3.0 4.0 1.0 4.0 3.0 3.0  
