200 40
NETWORK_TREE :
24 10.0 1.0 1.0 5.0 4.0 5.0 1.0 1.0 2.0 2.0 1.0 5.0 2.0 4.0 5.0 4.0 1.0 5.0 3.0 3.0 5.0 3.0 3.0 1.0 4.0 3.0 3.0 5.0 1.0 2.0 1.0 1.0 4.0 5.0 2.0 4.0 2.0 5.0 4.0 2.0 1.0  
179 11.0 2.0 5.0 2.0 2.0 4.0 1.0 4.0 3.0 3.0 3.0 3.0 2.0 5.0 3.0 3.0 1.0 1.0 5.0 3.0 5.0 4.0 4.0 5.0 1.0 5.0 2.0 4.0 5.0 2.0 5.0 1.0 4.0 1.0 3.0 5.0 3.0 5.0 2.0 4.0 2.0  
13 9.0 4.0 1.0 4.0 4.0 2.0 1.0 1.0 1.0 1.0 3.0 5.0 5.0 3.0 5.0 4.0 1.0 5.0 2.0 2.0 4.0 5.0 3.0 2.0 5.0 3.0 5.0 2.0 4.0 3.0 5.0 1.0 5.0 4.0 4.0 2.0 2.0 5.0 4.0 3.0 5.0  
41 13.0 4.0 3.0 5.0 1.0 3.0 1.0 3.0 3.0 5.0 2.0 5.0 2.0 5.0 4.0 4.0 5.0 3.0 3.0 3.0 3.0 5.0 2.0 4.0 3.0 1.0 1.0 1.0 4.0 2.0 3.0 4.0 3.0 3.0 1.0 5.0 1.0 3.0 3.0 5.0 4.0  
32 11.0 4.0 3.0 1.0 3.0 1.0 3.0 4.0 4.0 5.0 5.0 3.0 5.0 3.0 1.0 1.0 2.0 2.0 5.0 2.0 3.0 4.0 4.0 2.0 5.0 2.0 4.0 5.0 2.0 2.0 3.0 2.0 2.0 1.0 4.0 5.0 2.0 2.0 5.0 3.0 3.0  
9 13.0 2.0 1.0 1.0 4.0 3.0 2.0 2.0 3.0 4.0 3.0 4.0 1.0 5.0 5.0 2.0 2.0 3.0 2.0 5.0 5.0 1.0 2.0 5.0 4.0 4.0 4.0 1.0 4.0 2.0 5.0 1.0 5.0 5.0 1.0 3.0 4.0 3.0 2.0 5.0 5.0  
23 7.0 1.0 5.0 5.0 5.0 4.0 5.0 2.0 2.0 4.0 4.0 3.0 5.0 4.0 1.0 2.0 5.0 4.0 5.0 1.0 5.0 4.0 5.0 5.0 1.0 5.0 1.0 2.0 1.0 2.0 2.0 1.0 5.0 2.0 5.0 2.0 3.0 5.0 5.0 5.0 5.0  
46 10.0 5.0 5.0 3.0 2.0 2.0 4.0 2.0 4.0 5.0 4.0 5.0 1.0 3.0 2.0 4.0 2.0 2.0 4.0 2.0 1.0 5.0 4.0 4.0 3.0 5.0 2.0 1.0 5.0 3.0 2.0 4.0 2.0 1.0 4.0 5.0 2.0 3.0 1.0 2.0 5.0  
5 11.0 4.0 3.0 5.0 4.0 2.0 3.0 1.0 3.0 4.0 1.0 1.0 5.0 1.0 4.0 3.0 3.0 4.0 5.0 4.0 2.0 5.0 2.0 2.0 4.0 3.0 2.0 4.0 4.0 4.0 4.0 3.0 4.0 3.0 2.0 1.0 4.0 1.0 2.0 2.0 3.0  
149 11.0 1.0 4.0 2.0 1.0 5.0 1.0 2.0 4.0 3.0 3.0 2.0 5.0 1.0 1.0 1.0 2.0 3.0 1.0 3.0 5.0 1.0 5.0 4.0 5.0 4.0 5.0 4.0 4.0 4.0 2.0 4.0 3.0 2.0 2.0 1.0 2.0 1.0 1.0 1.0 2.0  
108 9.0 4.0 2.0 1.0 5.0 5.0 5.0 3.0 2.0 5.0 4.0 3.0 3.0 3.0 4.0 1.0 1.0 4.0 5.0 1.0 5.0 1.0 3.0 3.0 4.0 1.0 1.0 4.0 4.0 5.0 3.0 4.0 4.0 2.0 4.0 4.0 3.0 5.0 2.0 4.0 1.0  
96 15.0 3.0 5.0 1.0 4.0 2.0 1.0 4.0 5.0 2.0 2.0 5.0 3.0 5.0 4.0 2.0 5.0 2.0 4.0 4.0 4.0 5.0 3.0 4.0 4.0 2.0 2.0 1.0 3.0 2.0 2.0 4.0 2.0 3.0 3.0 1.0 5.0 1.0 1.0 4.0 2.0  
188 6.0 1.0 4.0 5.0 5.0 2.0 2.0 5.0 5.0 5.0 3.0 3.0 4.0 2.0 5.0 1.0 2.0 5.0 1.0 5.0 5.0 3.0 4.0 3.0 1.0 2.0 4.0 3.0 3.0 4.0 3.0 5.0 1.0 5.0 4.0 5.0 1.0 1.0 1.0 1.0 2.0  
19 13.0 5.0 1.0 4.0 3.0 3.0 1.0 4.0 4.0 4.0 2.0 3.0 2.0 2.0 4.0 3.0 5.0 3.0 4.0 2.0 3.0 1.0 1.0 3.0 4.0 3.0 5.0 5.0 5.0 5.0 5.0 4.0 2.0 4.0 1.0 2.0 3.0 4.0 4.0 1.0 1.0  
160 10.0 1.0 1.0 4.0 1.0 1.0 2.0 3.0 5.0 3.0 5.0 1.0 3.0 4.0 2.0 3.0 4.0 2.0 1.0 5.0 4.0 4.0 5.0 4.0 1.0 3.0 3.0 1.0 2.0 3.0 5.0 3.0 5.0 5.0 4.0 2.0 4.0 1.0 1.0 5.0 4.0  
16 7.0 5.0 3.0 1.0 5.0 1.0 2.0 5.0 2.0 5.0 4.0 2.0 2.0 4.0 3.0 4.0 3.0 2.0 5.0 2.0 4.0 1.0 4.0 4.0 2.0 4.0 5.0 5.0 3.0 2.0 2.0 4.0 4.0 1.0 5.0 4.0 2.0 1.0 3.0 5.0 4.0  
50 11.0 1.0 1.0 4.0 2.0 4.0 4.0 3.0 4.0 1.0 2.0 1.0 4.0 1.0 5.0 1.0 5.0 1.0 1.0 4.0 5.0 3.0 3.0 1.0 4.0 5.0 3.0 4.0 1.0 4.0 3.0 3.0 5.0 4.0 1.0 1.0 5.0 5.0 1.0 2.0 5.0  
98 7.0 5.0 2.0 2.0 2.0 1.0 5.0 2.0 1.0 3.0 3.0 2.0 2.0 4.0 5.0 3.0 1.0 4.0 2.0 3.0 5.0 2.0 4.0 3.0 4.0 4.0 3.0 1.0 2.0 2.0 4.0 4.0 2.0 2.0 4.0 4.0 5.0 4.0 5.0 1.0 2.0  
20 10.0 4.0 1.0 5.0 5.0 2.0 3.0 4.0 2.0 5.0 1.0 3.0 3.0 3.0 3.0 5.0 2.0 4.0 4.0 2.0 4.0 3.0 5.0 3.0 3.0 1.0 3.0 3.0 2.0 4.0 3.0 3.0 1.0 1.0 3.0 1.0 1.0 2.0 4.0 4.0 5.0  
6 13.0 4.0 1.0 1.0 5.0 4.0 5.0 3.0 3.0 1.0 4.0 4.0 5.0 4.0 5.0 5.0 4.0 3.0 3.0 3.0 1.0 2.0 1.0 3.0 2.0 2.0 2.0 5.0 2.0 3.0 5.0 2.0 2.0 3.0 3.0 1.0 3.0 5.0 5.0 5.0 3.0  
29 15.0 2.0 2.0 5.0 1.0 1.0 1.0 4.0 1.0 3.0 5.0 2.0 1.0 3.0 4.0 1.0 3.0 1.0 2.0 3.0 3.0 4.0 2.0 2.0 5.0 4.0 2.0 1.0 1.0 4.0 4.0 2.0 1.0 1.0 5.0 5.0 4.0 4.0 1.0 2.0 1.0  
166 15.0 5.0 3.0 3.0 5.0 2.0 1.0 3.0 2.0 4.0 2.0 2.0 5.0 2.0 3.0 1.0 2.0 1.0 2.0 3.0 1.0 3.0 5.0 2.0 1.0 5.0 2.0 5.0 2.0 3.0 2.0 5.0 3.0 4.0 2.0 4.0 5.0 1.0 3.0 4.0 4.0  
17 14.0 4.0 3.0 2.0 4.0 3.0 2.0 3.0 2.0 4.0 4.0 2.0 1.0 4.0 1.0 5.0 5.0 4.0 3.0 4.0 2.0 1.0 5.0 5.0 5.0 5.0 1.0 1.0 5.0 5.0 1.0 4.0 3.0 2.0 2.0 1.0 2.0 1.0 4.0 3.0 4.0  
170 11.0 3.0 1.0 3.0 1.0 1.0 5.0 1.0 2.0 5.0 1.0 2.0 1.0 2.0 5.0 3.0 3.0 5.0 1.0 5.0 1.0 1.0 3.0 4.0 4.0 5.0 4.0 2.0 2.0 2.0 5.0 4.0 2.0 5.0 3.0 4.0 4.0 1.0 2.0 2.0 2.0  
103 14.0 4.0 1.0 2.0 4.0 3.0 3.0 3.0 2.0 1.0 5.0 5.0 3.0 3.0 1.0 4.0 2.0 5.0 1.0 2.0 1.0 2.0 3.0 5.0 4.0 5.0 2.0 1.0 2.0 1.0 4.0 1.0 1.0 4.0 1.0 5.0 5.0 2.0 1.0 3.0 2.0  
25 10.0 4.0 1.0 2.0 2.0 1.0 4.0 3.0 1.0 3.0 2.0 2.0 1.0 5.0 5.0 5.0 4.0 3.0 4.0 5.0 3.0 3.0 4.0 4.0 1.0 2.0 5.0 3.0 2.0 1.0 5.0 2.0 3.0 4.0 1.0 5.0 1.0 1.0 5.0 4.0 4.0  
30 9.0 4.0 5.0 5.0 5.0 4.0 1.0 4.0 2.0 2.0 1.0 2.0 5.0 4.0 2.0 4.0 2.0 5.0 2.0 3.0 5.0 1.0 5.0 1.0 1.0 1.0 4.0 5.0 3.0 4.0 5.0 1.0 4.0 4.0 1.0 2.0 4.0 5.0 1.0 5.0 4.0  
137 9.0 2.0 4.0 2.0 1.0 2.0 5.0 4.0 4.0 5.0 1.0 2.0 3.0 5.0 1.0 2.0 2.0 1.0 3.0 2.0 2.0 1.0 4.0 2.0 1.0 2.0 3.0 5.0 5.0 1.0 3.0 4.0 5.0 2.0 1.0 3.0 2.0 1.0 5.0 4.0 3.0  
164 12.0 5.0 1.0 4.0 3.0 5.0 2.0 1.0 1.0 1.0 4.0 1.0 5.0 3.0 1.0 2.0 4.0 5.0 1.0 1.0 4.0 2.0 2.0 3.0 4.0 2.0 3.0 4.0 3.0 5.0 2.0 2.0 2.0 1.0 4.0 5.0 4.0 3.0 5.0 5.0 1.0  
10 14.0 2.0 2.0 5.0 2.0 4.0 2.0 4.0 1.0 1.0 3.0 3.0 5.0 2.0 1.0 2.0 3.0 4.0 4.0 5.0 5.0 4.0 2.0 5.0 5.0 1.0 1.0 1.0 2.0 4.0 1.0 5.0 5.0 4.0 4.0 3.0 2.0 3.0 3.0 1.0 1.0  
132 9.0 4.0 2.0 3.0 4.0 2.0 3.0 3.0 1.0 3.0 2.0 1.0 5.0 4.0 4.0 1.0 2.0 1.0 5.0 4.0 2.0 2.0 2.0 1.0 4.0 1.0 2.0 3.0 4.0 3.0 5.0 1.0 3.0 5.0 1.0 4.0 1.0 2.0 3.0 1.0 2.0  
70 6.0 3.0 5.0 1.0 5.0 5.0 1.0 5.0 3.0 2.0 3.0 1.0 2.0 4.0 5.0 5.0 1.0 2.0 3.0 4.0 1.0 3.0 4.0 2.0 5.0 1.0 2.0 4.0 4.0 4.0 2.0 4.0 2.0 3.0 1.0 3.0 5.0 3.0 5.0 2.0 1.0  
140 12.0 5.0 1.0 1.0 4.0 2.0 5.0 4.0 4.0 2.0 1.0 3.0 2.0 3.0 3.0 4.0 1.0 1.0 1.0 1.0 2.0 2.0 5.0 5.0 5.0 3.0 2.0 1.0 5.0 4.0 5.0 3.0 1.0 2.0 2.0 4.0 3.0 2.0 1.0 2.0 1.0  
47 7.0 1.0 5.0 1.0 1.0 3.0 3.0 4.0 2.0 5.0 1.0 4.0 4.0 3.0 4.0 1.0 4.0 3.0 4.0 2.0 3.0 1.0 1.0 2.0 2.0 4.0 1.0 2.0 3.0 3.0 3.0 5.0 2.0 4.0 1.0 5.0 3.0 4.0 1.0 5.0 4.0  
114 10.0 1.0 2.0 2.0 4.0 1.0 2.0 3.0 1.0 5.0 4.0 2.0 3.0 5.0 4.0 1.0 3.0 1.0 5.0 1.0 3.0 2.0 2.0 4.0 5.0 2.0 3.0 4.0 5.0 4.0 5.0 4.0 2.0 5.0 1.0 5.0 1.0 5.0 3.0 4.0 2.0  
94 11.0 3.0 4.0 4.0 4.0 5.0 3.0 2.0 4.0 4.0 2.0 4.0 2.0 3.0 3.0 2.0 2.0 3.0 1.0 4.0 4.0 1.0 3.0 3.0 4.0 2.0 3.0 3.0 5.0 5.0 1.0 5.0 2.0 3.0 4.0 1.0 1.0 5.0 2.0 3.0 1.0  
163 7.0 1.0 1.0 5.0 5.0 3.0 2.0 5.0 1.0 3.0 2.0 2.0 5.0 5.0 1.0 3.0 1.0 1.0 5.0 1.0 3.0 5.0 4.0 4.0 4.0 2.0 2.0 3.0 1.0 4.0 5.0 2.0 1.0 3.0 3.0 2.0 2.0 2.0 2.0 2.0 4.0  
182 14.0 4.0 3.0 1.0 4.0 1.0 5.0 4.0 5.0 2.0 1.0 1.0 2.0 4.0 2.0 3.0 5.0 2.0 3.0 1.0 3.0 4.0 2.0 3.0 1.0 3.0 2.0 1.0 5.0 1.0 1.0 3.0 5.0 4.0 2.0 2.0 3.0 2.0 4.0 3.0 2.0  
104 11.0 2.0 5.0 3.0 5.0 5.0 5.0 5.0 1.0 2.0 5.0 3.0 1.0 5.0 5.0 5.0 4.0 5.0 4.0 5.0 1.0 4.0 5.0 2.0 1.0 1.0 4.0 2.0 2.0 3.0 4.0 2.0 2.0 4.0 5.0 4.0 1.0 4.0 4.0 2.0 2.0  
65 9.0 5.0 2.0 1.0 2.0 3.0 5.0 4.0 3.0 4.0 2.0 4.0 1.0 1.0 3.0 4.0 5.0 4.0 4.0 2.0 5.0 1.0 4.0 2.0 2.0 1.0 1.0 2.0 5.0 1.0 4.0 1.0 1.0 3.0 1.0 3.0 2.0 1.0 1.0 4.0 2.0  
36 7.0 2.0 3.0 1.0 5.0 4.0 5.0 4.0 5.0 1.0 4.0 4.0 3.0 1.0 1.0 4.0 2.0 5.0 3.0 5.0 2.0 1.0 4.0 3.0 4.0 1.0 3.0 4.0 5.0 4.0 2.0 3.0 4.0 4.0 4.0 1.0 4.0 2.0 3.0 1.0 4.0  
141 9.0 3.0 5.0 5.0 5.0 3.0 3.0 2.0 5.0 4.0 4.0 5.0 3.0 5.0 1.0 2.0 2.0 5.0 2.0 2.0 1.0 2.0 1.0 1.0 4.0 3.0 1.0 1.0 3.0 3.0 4.0 2.0 2.0 1.0 3.0 3.0 4.0 1.0 5.0 5.0 5.0  
99 7.0 3.0 1.0 1.0 1.0 4.0 5.0 5.0 2.0 1.0 2.0 2.0 3.0 1.0 4.0 4.0 5.0 5.0 4.0 5.0 3.0 5.0 5.0 1.0 3.0 1.0 1.0 1.0 4.0 4.0 2.0 5.0 3.0 2.0 1.0 1.0 4.0 5.0 4.0 4.0 1.0  
12 12.0 4.0 3.0 1.0 4.0 3.0 3.0 3.0 4.0 1.0 3.0 5.0 3.0 4.0 2.0 4.0 3.0 1.0 3.0 2.0 5.0 2.0 5.0 2.0 4.0 5.0 5.0 3.0 3.0 1.0 1.0 2.0 1.0 5.0 3.0 5.0 5.0 1.0 5.0 2.0 1.0  
126 10.0 2.0 4.0 5.0 1.0 3.0 3.0 2.0 4.0 4.0 2.0 5.0 1.0 5.0 5.0 3.0 2.0 4.0 2.0 3.0 3.0 5.0 4.0 4.0 3.0 3.0 5.0 3.0 3.0 2.0 3.0 2.0 5.0 1.0 5.0 5.0 2.0 3.0 3.0 4.0 5.0  
174 12.0 4.0 4.0 5.0 4.0 2.0 3.0 4.0 3.0 4.0 5.0 2.0 3.0 3.0 2.0 2.0 3.0 4.0 5.0 4.0 1.0 1.0 4.0 3.0 4.0 1.0 3.0 4.0 5.0 2.0 2.0 5.0 1.0 4.0 5.0 4.0 1.0 3.0 3.0 3.0 4.0  
2 9.0 4.0 3.0 5.0 5.0 4.0 1.0 4.0 1.0 4.0 2.0 5.0 4.0 4.0 2.0 2.0 4.0 4.0 4.0 2.0 3.0 3.0 2.0 4.0 4.0 2.0 5.0 4.0 3.0 1.0 1.0 4.0 1.0 2.0 2.0 3.0 2.0 3.0 4.0 1.0 5.0  
81 13.0 5.0 3.0 4.0 4.0 1.0 4.0 4.0 1.0 1.0 1.0 1.0 3.0 5.0 4.0 5.0 1.0 1.0 2.0 2.0 5.0 4.0 4.0 1.0 2.0 4.0 2.0 3.0 4.0 2.0 2.0 3.0 2.0 5.0 5.0 1.0 4.0 2.0 5.0 4.0 5.0  
177 14.0 5.0 1.0 4.0 4.0 3.0 2.0 3.0 1.0 4.0 3.0 3.0 1.0 4.0 4.0 3.0 3.0 2.0 2.0 3.0 5.0 5.0 4.0 2.0 5.0 3.0 2.0 1.0 5.0 4.0 2.0 3.0 2.0 4.0 2.0 1.0 2.0 1.0 1.0 2.0 5.0  
1 13.0 5.0 3.0 1.0 3.0 3.0 4.0 3.0 5.0 2.0 4.0 3.0 1.0 5.0 5.0 5.0 3.0 5.0 2.0 3.0 4.0 3.0 4.0 3.0 2.0 1.0 4.0 1.0 1.0 4.0 4.0 4.0 3.0 4.0 3.0 5.0 2.0 3.0 2.0 2.0 2.0  
39 8.0 1.0 3.0 5.0 4.0 3.0 4.0 4.0 1.0 1.0 2.0 3.0 4.0 1.0 5.0 2.0 3.0 4.0 4.0 4.0 1.0 4.0 5.0 3.0 3.0 4.0 4.0 2.0 4.0 5.0 2.0 2.0 4.0 2.0 2.0 3.0 1.0 4.0 2.0 1.0 1.0  
171 10.0 4.0 5.0 3.0 5.0 4.0 1.0 5.0 5.0 5.0 1.0 1.0 5.0 5.0 5.0 3.0 1.0 1.0 5.0 4.0 1.0 4.0 3.0 5.0 3.0 5.0 3.0 2.0 1.0 3.0 1.0 3.0 1.0 2.0 3.0 4.0 3.0 5.0 5.0 3.0 3.0  
71 11.0 2.0 4.0 3.0 1.0 3.0 5.0 3.0 3.0 5.0 5.0 1.0 3.0 3.0 5.0 1.0 4.0 4.0 5.0 4.0 5.0 3.0 2.0 5.0 4.0 1.0 2.0 3.0 4.0 2.0 5.0 2.0 3.0 5.0 1.0 1.0 5.0 3.0 1.0 5.0 2.0  
55 10.0 1.0 5.0 2.0 2.0 1.0 5.0 4.0 2.0 3.0 4.0 3.0 3.0 4.0 1.0 5.0 5.0 2.0 5.0 2.0 2.0 2.0 5.0 2.0 5.0 2.0 2.0 4.0 1.0 4.0 2.0 1.0 5.0 4.0 3.0 3.0 4.0 4.0 3.0 5.0 2.0  
178 9.0 2.0 3.0 1.0 1.0 4.0 3.0 1.0 1.0 5.0 1.0 3.0 5.0 3.0 3.0 5.0 5.0 3.0 4.0 2.0 5.0 2.0 5.0 4.0 2.0 2.0 1.0 3.0 2.0 2.0 5.0 5.0 3.0 3.0 1.0 2.0 2.0 5.0 4.0 4.0 1.0  
142 6.0 3.0 4.0 1.0 4.0 4.0 5.0 4.0 4.0 2.0 4.0 5.0 1.0 4.0 3.0 4.0 4.0 3.0 2.0 2.0 2.0 1.0 5.0 1.0 2.0 3.0 1.0 4.0 3.0 1.0 1.0 5.0 4.0 3.0 1.0 5.0 3.0 4.0 5.0 4.0 4.0  
57 15.0 2.0 3.0 2.0 2.0 2.0 5.0 4.0 4.0 3.0 2.0 2.0 2.0 3.0 5.0 2.0 5.0 2.0 3.0 2.0 2.0 4.0 5.0 5.0 5.0 3.0 3.0 4.0 1.0 2.0 4.0 4.0 3.0 1.0 3.0 4.0 4.0 4.0 1.0 1.0 4.0  
109 10.0 4.0 1.0 5.0 2.0 3.0 5.0 2.0 5.0 5.0 3.0 1.0 1.0 5.0 5.0 1.0 3.0 3.0 5.0 4.0 1.0 5.0 3.0 3.0 4.0 4.0 4.0 1.0 1.0 3.0 1.0 4.0 2.0 3.0 4.0 2.0 4.0 1.0 4.0 3.0 2.0  
42 13.0 2.0 4.0 1.0 5.0 5.0 5.0 4.0 1.0 1.0 1.0 1.0 5.0 5.0 1.0 3.0 2.0 2.0 1.0 5.0 5.0 1.0 5.0 4.0 4.0 4.0 3.0 4.0 4.0 2.0 2.0 1.0 5.0 3.0 5.0 1.0 1.0 1.0 5.0 1.0 3.0  
198 13.0 4.0 1.0 5.0 1.0 5.0 4.0 4.0 1.0 3.0 5.0 1.0 1.0 1.0 3.0 2.0 3.0 1.0 5.0 2.0 2.0 4.0 1.0 5.0 2.0 3.0 4.0 3.0 3.0 2.0 5.0 3.0 4.0 2.0 4.0 3.0 3.0 2.0 3.0 5.0 1.0  
136 10.0 4.0 2.0 1.0 2.0 5.0 5.0 3.0 1.0 4.0 5.0 1.0 4.0 4.0 5.0 1.0 1.0 4.0 3.0 2.0 2.0 4.0 2.0 3.0 1.0 4.0 1.0 1.0 1.0 1.0 1.0 3.0 1.0 2.0 4.0 1.0 1.0 4.0 1.0 2.0 3.0  
40 10.0 2.0 1.0 5.0 3.0 5.0 2.0 5.0 3.0 4.0 1.0 5.0 2.0 1.0 3.0 5.0 5.0 3.0 5.0 4.0 1.0 2.0 1.0 3.0 4.0 3.0 2.0 3.0 3.0 2.0 5.0 2.0 1.0 1.0 2.0 5.0 3.0 1.0 5.0 1.0 1.0  
144 14.0 1.0 3.0 2.0 2.0 1.0 1.0 2.0 3.0 5.0 2.0 4.0 3.0 4.0 1.0 1.0 3.0 5.0 5.0 2.0 1.0 1.0 4.0 1.0 5.0 4.0 5.0 3.0 3.0 2.0 1.0 1.0 3.0 3.0 2.0 5.0 5.0 3.0 3.0 1.0 5.0  
15 13.0 5.0 5.0 2.0 3.0 2.0 5.0 4.0 2.0 4.0 4.0 2.0 5.0 3.0 4.0 4.0 3.0 4.0 3.0 4.0 5.0 1.0 4.0 4.0 1.0 5.0 4.0 4.0 3.0 4.0 2.0 4.0 4.0 5.0 2.0 5.0 3.0 5.0 4.0 2.0 5.0  
14 10.0 3.0 4.0 3.0 3.0 5.0 2.0 4.0 4.0 1.0 5.0 4.0 3.0 1.0 1.0 2.0 1.0 5.0 5.0 5.0 1.0 4.0 1.0 2.0 1.0 1.0 3.0 5.0 4.0 5.0 2.0 5.0 1.0 4.0 1.0 4.0 1.0 1.0 3.0 5.0 1.0  
44 6.0 1.0 1.0 2.0 2.0 1.0 3.0 4.0 5.0 3.0 1.0 3.0 3.0 3.0 5.0 2.0 1.0 1.0 2.0 5.0 4.0 3.0 5.0 5.0 5.0 1.0 5.0 1.0 2.0 3.0 2.0 3.0 5.0 3.0 1.0 3.0 5.0 4.0 5.0 3.0 2.0  
190 14.0 2.0 2.0 4.0 1.0 3.0 5.0 3.0 2.0 1.0 5.0 2.0 3.0 1.0 2.0 2.0 4.0 1.0 5.0 1.0 3.0 2.0 3.0 4.0 2.0 3.0 3.0 2.0 3.0 3.0 1.0 3.0 5.0 2.0 5.0 5.0 5.0 5.0 3.0 4.0 1.0  
195 9.0 3.0 4.0 4.0 4.0 1.0 1.0 4.0 1.0 5.0 4.0 5.0 2.0 1.0 4.0 4.0 5.0 3.0 2.0 1.0 5.0 1.0 4.0 2.0 3.0 4.0 4.0 3.0 2.0 1.0 2.0 4.0 4.0 2.0 5.0 3.0 2.0 2.0 4.0 3.0 2.0  
91 11.0 1.0 4.0 4.0 4.0 2.0 4.0 1.0 3.0 4.0 5.0 4.0 1.0 3.0 3.0 5.0 4.0 1.0 4.0 4.0 4.0 5.0 5.0 1.0 3.0 3.0 2.0 4.0 3.0 5.0 4.0 1.0 5.0 1.0 1.0 1.0 1.0 4.0 4.0 1.0 2.0  
131 13.0 5.0 1.0 1.0 2.0 2.0 1.0 3.0 3.0 3.0 2.0 3.0 3.0 1.0 2.0 1.0 5.0 3.0 1.0 5.0 1.0 2.0 5.0 2.0 4.0 1.0 2.0 5.0 2.0 2.0 4.0 4.0 5.0 2.0 5.0 2.0 5.0 2.0 1.0 3.0 2.0  
150 7.0 3.0 1.0 5.0 4.0 5.0 1.0 3.0 1.0 3.0 5.0 2.0 3.0 5.0 3.0 2.0 4.0 1.0 1.0 2.0 4.0 5.0 4.0 1.0 5.0 5.0 1.0 2.0 4.0 5.0 3.0 1.0 3.0 1.0 5.0 5.0 5.0 1.0 4.0 1.0 4.0  
87 11.0 1.0 5.0 4.0 4.0 5.0 3.0 2.0 2.0 1.0 4.0 2.0 5.0 5.0 3.0 4.0 3.0 5.0 5.0 2.0 2.0 5.0 3.0 2.0 4.0 1.0 1.0 2.0 3.0 3.0 1.0 1.0 5.0 2.0 1.0 2.0 2.0 3.0 3.0 2.0 4.0  
145 10.0 3.0 4.0 5.0 2.0 1.0 1.0 4.0 5.0 5.0 5.0 4.0 5.0 3.0 5.0 2.0 2.0 1.0 1.0 5.0 1.0 2.0 3.0 5.0 3.0 2.0 2.0 2.0 3.0 5.0 4.0 1.0 2.0 5.0 4.0 4.0 1.0 2.0 2.0 2.0 1.0  
93 8.0 1.0 5.0 4.0 2.0 3.0 3.0 3.0 5.0 2.0 5.0 3.0 4.0 4.0 4.0 1.0 3.0 2.0 5.0 4.0 5.0 2.0 4.0 4.0 3.0 5.0 2.0 2.0 1.0 2.0 5.0 3.0 5.0 1.0 3.0 3.0 5.0 3.0 4.0 5.0 4.0  
31 9.0 3.0 4.0 2.0 5.0 4.0 4.0 5.0 5.0 5.0 2.0 5.0 5.0 4.0 5.0 1.0 4.0 3.0 4.0 4.0 5.0 5.0 2.0 2.0 3.0 1.0 4.0 5.0 2.0 5.0 1.0 5.0 4.0 5.0 3.0 2.0 4.0 2.0 5.0 3.0 4.0  
159 7.0 3.0 4.0 1.0 1.0 1.0 2.0 4.0 1.0 5.0 5.0 2.0 3.0 1.0 3.0 2.0 1.0 4.0 2.0 2.0 4.0 5.0 1.0 4.0 1.0 3.0 3.0 5.0 3.0 1.0 4.0 5.0 2.0 3.0 1.0 4.0 3.0 3.0 2.0 4.0 2.0  
121 15.0 2.0 5.0 5.0 5.0 4.0 5.0 5.0 3.0 3.0 5.0 1.0 4.0 4.0 1.0 1.0 1.0 5.0 4.0 1.0 2.0 1.0 2.0 5.0 1.0 1.0 1.0 3.0 5.0 3.0 1.0 4.0 1.0 4.0 2.0 3.0 2.0 3.0 3.0 3.0 1.0  
78 15.0 1.0 1.0 1.0 3.0 4.0 2.0 5.0 5.0 4.0 3.0 1.0 3.0 2.0 4.0 4.0 1.0 4.0 4.0 1.0 4.0 2.0 2.0 5.0 1.0 3.0 1.0 1.0 3.0 5.0 3.0 3.0 5.0 5.0 2.0 3.0 3.0 5.0 3.0 3.0 1.0  
139 6.0 4.0 5.0 3.0 2.0 2.0 1.0 4.0 3.0 4.0 5.0 3.0 2.0 3.0 3.0 1.0 5.0 5.0 2.0 2.0 3.0 2.0 2.0 2.0 4.0 1.0 4.0 4.0 1.0 5.0 2.0 4.0 2.0 5.0 3.0 5.0 3.0 1.0 5.0 3.0 2.0  
37 10.0 1.0 2.0 3.0 5.0 3.0 1.0 3.0 5.0 2.0 1.0 3.0 5.0 5.0 4.0 3.0 5.0 5.0 2.0 4.0 1.0 5.0 1.0 2.0 2.0 4.0 3.0 3.0 5.0 5.0 2.0 5.0 3.0 5.0 3.0 1.0 1.0 4.0 2.0 2.0 5.0  
56 12.0 2.0 1.0 1.0 4.0 5.0 2.0 2.0 1.0 4.0 4.0 4.0 2.0 2.0 1.0 4.0 2.0 3.0 1.0 5.0 5.0 5.0 2.0 4.0 3.0 5.0 3.0 1.0 3.0 2.0 3.0 2.0 5.0 3.0 3.0 2.0 5.0 4.0 2.0 3.0 1.0  
66 10.0 4.0 2.0 4.0 2.0 3.0 5.0 4.0 1.0 4.0 1.0 4.0 1.0 1.0 3.0 1.0 4.0 5.0 2.0 2.0 4.0 2.0 4.0 5.0 3.0 4.0 4.0 4.0 1.0 2.0 4.0 3.0 2.0 1.0 5.0 1.0 5.0 2.0 5.0 3.0 3.0  
102 13.0 4.0 3.0 5.0 5.0 2.0 4.0 2.0 2.0 4.0 4.0 1.0 4.0 4.0 2.0 2.0 4.0 5.0 5.0 3.0 2.0 1.0 2.0 3.0 2.0 3.0 5.0 2.0 2.0 5.0 1.0 5.0 4.0 3.0 5.0 5.0 5.0 4.0 1.0 1.0 1.0  
