150 100
NETWORK_TREE :
20 15.0 5.0 4.0 5.0 3.0 2.0 3.0 4.0 1.0 1.0 4.0 5.0 1.0 2.0 4.0 4.0 2.0 3.0 3.0 5.0 2.0 3.0 4.0 5.0 5.0 1.0 1.0 1.0 3.0 3.0 3.0 4.0 2.0 3.0 1.0 1.0 1.0 5.0 2.0 2.0 3.0 2.0 1.0 4.0 1.0 3.0 2.0 1.0 2.0 2.0 4.0 5.0 5.0 4.0 4.0 4.0 5.0 1.0 2.0 3.0 5.0 2.0 3.0 3.0 1.0 5.0 1.0 2.0 2.0 1.0 3.0 4.0 1.0 4.0 4.0 5.0 5.0 3.0 5.0 5.0 4.0 5.0 2.0 3.0 5.0 3.0 1.0 4.0 1.0 1.0 3.0 4.0 5.0 5.0 3.0 3.0 4.0 3.0 2.0 5.0 3.0  
75 11.0 1.0 4.0 2.0 4.0 4.0 2.0 1.0 3.0 3.0 3.0 2.0 3.0 1.0 5.0 5.0 3.0 5.0 1.0 3.0 1.0 2.0 4.0 1.0 2.0 4.0 1.0 1.0 5.0 5.0 1.0 1.0 4.0 5.0 5.0 5.0 1.0 4.0 5.0 5.0 3.0 2.0 1.0 1.0 1.0 4.0 1.0 1.0 2.0 3.0 5.0 3.0 3.0 4.0 2.0 1.0 5.0 2.0 4.0 3.0 5.0 4.0 3.0 2.0 1.0 2.0 2.0 4.0 1.0 1.0 5.0 1.0 3.0 5.0 2.0 4.0 4.0 3.0 2.0 1.0 4.0 5.0 4.0 5.0 3.0 3.0 2.0 5.0 3.0 3.0 5.0 3.0 4.0 3.0 5.0 3.0 3.0 1.0 2.0 5.0 3.0  
148 14.0 2.0 5.0 4.0 4.0 1.0 5.0 4.0 4.0 4.0 5.0 4.0 1.0 5.0 3.0 2.0 1.0 2.0 4.0 5.0 4.0 2.0 4.0 1.0 2.0 4.0 1.0 2.0 4.0 2.0 2.0 2.0 5.0 2.0 2.0 2.0 4.0 3.0 3.0 1.0 1.0 1.0 2.0 2.0 5.0 4.0 4.0 5.0 4.0 1.0 4.0 1.0 1.0 1.0 3.0 3.0 1.0 4.0 5.0 2.0 1.0 1.0 4.0 3.0 5.0 5.0 3.0 3.0 5.0 3.0 3.0 5.0 3.0 1.0 1.0 3.0 2.0 3.0 5.0 1.0 4.0 1.0 3.0 5.0 5.0 4.0 2.0 5.0 3.0 4.0 3.0 3.0 2.0 3.0 2.0 1.0 1.0 4.0 3.0 5.0 3.0  
71 13.0 1.0 1.0 1.0 2.0 3.0 2.0 3.0 2.0 2.0 1.0 1.0 1.0 2.0 2.0 3.0 2.0 4.0 5.0 1.0 1.0 2.0 2.0 3.0 2.0 5.0 2.0 1.0 2.0 4.0 4.0 1.0 2.0 2.0 1.0 2.0 3.0 1.0 3.0 5.0 3.0 5.0 5.0 1.0 1.0 1.0 2.0 2.0 3.0 5.0 3.0 3.0 2.0 2.0 2.0 3.0 4.0 4.0 5.0 5.0 1.0 4.0 5.0 1.0 3.0 2.0 2.0 2.0 5.0 3.0 1.0 4.0 1.0 4.0 1.0 2.0 2.0 1.0 4.0 5.0 3.0 5.0 1.0 5.0 5.0 5.0 1.0 2.0 1.0 2.0 1.0 4.0 3.0 4.0 3.0 1.0 5.0 1.0 2.0 2.0 4.0  
29 15.0 3.0 2.0 2.0 1.0 1.0 1.0 4.0 2.0 2.0 1.0 1.0 3.0 4.0 1.0 3.0 1.0 5.0 1.0 2.0 4.0 5.0 3.0 4.0 2.0 5.0 4.0 4.0 3.0 3.0 2.0 3.0 2.0 1.0 4.0 2.0 2.0 4.0 3.0 2.0 5.0 1.0 2.0 5.0 2.0 3.0 4.0 2.0 4.0 2.0 1.0 5.0 3.0 3.0 1.0 1.0 1.0 2.0 4.0 4.0 3.0 4.0 5.0 1.0 3.0 1.0 2.0 5.0 4.0 1.0 4.0 2.0 4.0 3.0 2.0 4.0 2.0 4.0 4.0 1.0 1.0 5.0 3.0 1.0 1.0 5.0 2.0 1.0 2.0 2.0 1.0 3.0 3.0 3.0 3.0 5.0 3.0 1.0 5.0 2.0 5.0  
107 11.0 3.0 5.0 1.0 2.0 1.0 5.0 4.0 1.0 1.0 2.0 5.0 1.0 3.0 2.0 3.0 3.0 3.0 4.0 4.0 2.0 3.0 3.0 2.0 5.0 2.0 3.0 4.0 2.0 3.0 5.0 4.0 3.0 2.0 3.0 3.0 3.0 4.0 3.0 2.0 5.0 2.0 3.0 1.0 1.0 5.0 5.0 4.0 1.0 2.0 5.0 3.0 1.0 2.0 4.0 2.0 5.0 3.0 1.0 4.0 1.0 4.0 1.0 2.0 1.0 5.0 1.0 3.0 3.0 4.0 1.0 2.0 3.0 4.0 5.0 3.0 4.0 5.0 2.0 1.0 1.0 3.0 3.0 3.0 1.0 2.0 5.0 5.0 4.0 3.0 1.0 5.0 5.0 3.0 1.0 3.0 5.0 5.0 3.0 5.0 3.0  
83 6.0 4.0 3.0 5.0 4.0 2.0 1.0 1.0 5.0 1.0 1.0 1.0 4.0 3.0 3.0 3.0 1.0 5.0 1.0 2.0 5.0 5.0 3.0 4.0 1.0 3.0 3.0 2.0 4.0 2.0 3.0 1.0 4.0 5.0 3.0 2.0 3.0 1.0 3.0 3.0 2.0 5.0 2.0 4.0 5.0 5.0 1.0 1.0 5.0 4.0 5.0 4.0 3.0 5.0 5.0 2.0 2.0 4.0 5.0 4.0 3.0 4.0 5.0 3.0 3.0 5.0 1.0 3.0 2.0 3.0 4.0 2.0 4.0 4.0 4.0 1.0 2.0 2.0 4.0 2.0 4.0 2.0 2.0 5.0 1.0 4.0 2.0 2.0 2.0 1.0 2.0 4.0 2.0 2.0 5.0 4.0 4.0 1.0 1.0 2.0 4.0  
37 15.0 1.0 2.0 2.0 2.0 3.0 5.0 3.0 4.0 5.0 3.0 2.0 1.0 3.0 5.0 2.0 1.0 1.0 1.0 2.0 2.0 3.0 5.0 4.0 5.0 3.0 2.0 3.0 5.0 3.0 5.0 1.0 3.0 5.0 1.0 4.0 5.0 2.0 5.0 4.0 2.0 5.0 3.0 3.0 2.0 5.0 4.0 4.0 2.0 4.0 2.0 1.0 1.0 1.0 5.0 4.0 5.0 4.0 2.0 2.0 2.0 4.0 2.0 2.0 4.0 5.0 5.0 5.0 4.0 3.0 3.0 3.0 4.0 2.0 3.0 1.0 3.0 4.0 2.0 1.0 2.0 1.0 1.0 1.0 2.0 1.0 5.0 1.0 4.0 1.0 3.0 4.0 3.0 3.0 4.0 2.0 1.0 2.0 2.0 1.0 3.0  
136 8.0 1.0 2.0 1.0 3.0 4.0 5.0 2.0 2.0 2.0 3.0 1.0 3.0 4.0 3.0 5.0 4.0 1.0 4.0 1.0 2.0 1.0 4.0 5.0 5.0 5.0 4.0 2.0 2.0 2.0 5.0 4.0 4.0 4.0 4.0 2.0 1.0 1.0 5.0 2.0 5.0 4.0 2.0 2.0 2.0 3.0 4.0 2.0 1.0 2.0 5.0 5.0 2.0 5.0 4.0 3.0 2.0 5.0 5.0 4.0 4.0 4.0 4.0 1.0 1.0 4.0 2.0 2.0 4.0 1.0 1.0 2.0 4.0 3.0 4.0 4.0 3.0 1.0 3.0 3.0 1.0 3.0 5.0 3.0 1.0 2.0 1.0 4.0 1.0 3.0 3.0 4.0 5.0 5.0 1.0 1.0 1.0 1.0 1.0 5.0 4.0  
121 15.0 2.0 4.0 2.0 4.0 5.0 3.0 4.0 4.0 4.0 2.0 1.0 4.0 1.0 5.0 3.0 2.0 1.0 5.0 2.0 5.0 5.0 5.0 3.0 1.0 5.0 4.0 5.0 5.0 3.0 2.0 5.0 2.0 4.0 2.0 5.0 4.0 1.0 2.0 1.0 5.0 1.0 3.0 1.0 3.0 4.0 2.0 5.0 4.0 4.0 2.0 4.0 4.0 3.0 4.0 1.0 1.0 4.0 3.0 2.0 5.0 3.0 4.0 3.0 2.0 2.0 4.0 3.0 3.0 5.0 1.0 5.0 3.0 4.0 3.0 3.0 1.0 4.0 1.0 4.0 1.0 5.0 1.0 2.0 1.0 3.0 4.0 1.0 5.0 4.0 3.0 5.0 5.0 3.0 5.0 5.0 4.0 4.0 1.0 5.0 2.0  
111 14.0 2.0 4.0 5.0 4.0 4.0 3.0 4.0 4.0 1.0 1.0 2.0 5.0 1.0 5.0 4.0 2.0 3.0 2.0 1.0 5.0 5.0 2.0 5.0 2.0 1.0 1.0 2.0 4.0 2.0 1.0 1.0 3.0 2.0 5.0 3.0 1.0 5.0 5.0 4.0 2.0 1.0 4.0 4.0 1.0 2.0 1.0 1.0 1.0 3.0 4.0 4.0 3.0 2.0 3.0 2.0 1.0 1.0 3.0 4.0 5.0 2.0 1.0 4.0 5.0 1.0 4.0 3.0 2.0 5.0 1.0 3.0 4.0 5.0 4.0 3.0 2.0 5.0 4.0 2.0 3.0 3.0 2.0 4.0 5.0 2.0 3.0 4.0 1.0 3.0 2.0 2.0 3.0 3.0 1.0 4.0 4.0 3.0 1.0 5.0 3.0  
14 9.0 1.0 1.0 5.0 2.0 3.0 3.0 2.0 2.0 5.0 3.0 3.0 1.0 1.0 1.0 4.0 1.0 3.0 5.0 1.0 2.0 5.0 4.0 2.0 2.0 1.0 4.0 3.0 4.0 1.0 2.0 5.0 5.0 4.0 1.0 1.0 2.0 3.0 3.0 1.0 5.0 4.0 5.0 2.0 1.0 2.0 3.0 1.0 4.0 1.0 1.0 1.0 4.0 3.0 5.0 5.0 4.0 4.0 4.0 2.0 4.0 4.0 4.0 1.0 2.0 2.0 4.0 3.0 2.0 4.0 2.0 4.0 1.0 4.0 5.0 5.0 3.0 3.0 2.0 1.0 2.0 1.0 5.0 5.0 3.0 5.0 3.0 3.0 3.0 5.0 3.0 4.0 1.0 4.0 2.0 1.0 2.0 3.0 2.0 3.0 2.0  
8 9.0 4.0 4.0 1.0 2.0 2.0 4.0 2.0 3.0 4.0 1.0 3.0 2.0 4.0 4.0 5.0 2.0 4.0 2.0 1.0 4.0 3.0 2.0 1.0 4.0 3.0 3.0 1.0 2.0 3.0 3.0 2.0 4.0 3.0 4.0 1.0 5.0 1.0 3.0 2.0 1.0 3.0 1.0 1.0 5.0 4.0 5.0 1.0 4.0 1.0 5.0 5.0 3.0 2.0 5.0 3.0 4.0 4.0 1.0 5.0 3.0 2.0 5.0 5.0 2.0 3.0 4.0 5.0 4.0 5.0 4.0 5.0 3.0 3.0 3.0 3.0 2.0 3.0 5.0 2.0 1.0 4.0 5.0 2.0 2.0 4.0 2.0 1.0 5.0 2.0 5.0 3.0 2.0 1.0 4.0 2.0 3.0 3.0 4.0 5.0 2.0  
143 13.0 4.0 4.0 3.0 1.0 4.0 5.0 1.0 3.0 5.0 4.0 2.0 1.0 5.0 5.0 1.0 3.0 3.0 1.0 1.0 5.0 1.0 2.0 4.0 4.0 3.0 3.0 1.0 1.0 1.0 5.0 4.0 5.0 3.0 3.0 1.0 4.0 4.0 3.0 2.0 2.0 2.0 5.0 2.0 5.0 2.0 2.0 2.0 5.0 5.0 5.0 3.0 5.0 2.0 5.0 1.0 3.0 5.0 5.0 2.0 1.0 1.0 4.0 4.0 1.0 1.0 5.0 5.0 5.0 5.0 4.0 2.0 1.0 2.0 1.0 2.0 4.0 5.0 5.0 3.0 3.0 4.0 4.0 4.0 4.0 2.0 1.0 5.0 1.0 5.0 2.0 3.0 3.0 2.0 2.0 5.0 5.0 5.0 2.0 2.0 5.0  
28 14.0 5.0 2.0 4.0 3.0 2.0 4.0 5.0 1.0 2.0 2.0 3.0 4.0 3.0 4.0 4.0 3.0 2.0 2.0 3.0 4.0 5.0 2.0 2.0 3.0 4.0 2.0 2.0 2.0 1.0 1.0 3.0 4.0 2.0 5.0 1.0 4.0 3.0 4.0 4.0 4.0 3.0 5.0 4.0 3.0 2.0 3.0 5.0 3.0 1.0 5.0 2.0 1.0 5.0 3.0 1.0 1.0 3.0 2.0 5.0 3.0 2.0 2.0 4.0 3.0 3.0 1.0 4.0 1.0 5.0 4.0 3.0 5.0 3.0 1.0 3.0 5.0 4.0 4.0 3.0 3.0 5.0 2.0 5.0 3.0 5.0 3.0 1.0 1.0 2.0 3.0 3.0 5.0 5.0 3.0 5.0 5.0 5.0 5.0 5.0 4.0  
31 10.0 2.0 5.0 1.0 3.0 4.0 4.0 5.0 3.0 2.0 5.0 1.0 4.0 1.0 1.0 4.0 4.0 4.0 1.0 4.0 5.0 4.0 2.0 4.0 2.0 1.0 1.0 2.0 2.0 5.0 1.0 2.0 1.0 4.0 4.0 3.0 5.0 1.0 4.0 2.0 3.0 3.0 1.0 2.0 4.0 5.0 3.0 3.0 2.0 2.0 1.0 3.0 5.0 2.0 2.0 1.0 3.0 5.0 5.0 5.0 2.0 5.0 3.0 5.0 2.0 1.0 1.0 1.0 1.0 4.0 3.0 1.0 4.0 1.0 2.0 3.0 2.0 5.0 4.0 2.0 1.0 2.0 1.0 4.0 4.0 5.0 3.0 1.0 5.0 2.0 3.0 2.0 5.0 5.0 1.0 1.0 4.0 2.0 1.0 3.0 2.0  
137 13.0 5.0 5.0 4.0 2.0 4.0 3.0 1.0 3.0 3.0 4.0 1.0 5.0 4.0 3.0 5.0 1.0 4.0 5.0 2.0 4.0 2.0 4.0 1.0 4.0 1.0 2.0 4.0 2.0 4.0 1.0 1.0 3.0 2.0 5.0 2.0 2.0 1.0 3.0 4.0 4.0 1.0 5.0 3.0 2.0 3.0 2.0 2.0 4.0 4.0 4.0 3.0 2.0 1.0 2.0 1.0 4.0 1.0 4.0 1.0 1.0 5.0 1.0 2.0 5.0 4.0 3.0 3.0 2.0 1.0 4.0 3.0 3.0 4.0 4.0 4.0 2.0 2.0 2.0 3.0 1.0 1.0 3.0 5.0 1.0 1.0 5.0 4.0 1.0 4.0 5.0 2.0 4.0 2.0 5.0 3.0 2.0 3.0 5.0 4.0 2.0  
104 11.0 2.0 3.0 5.0 2.0 1.0 1.0 1.0 3.0 3.0 5.0 5.0 2.0 5.0 4.0 5.0 4.0 2.0 5.0 1.0 2.0 5.0 2.0 3.0 3.0 5.0 5.0 5.0 1.0 3.0 2.0 3.0 4.0 5.0 2.0 5.0 1.0 2.0 1.0 3.0 1.0 4.0 1.0 3.0 3.0 4.0 4.0 2.0 4.0 5.0 1.0 4.0 2.0 5.0 4.0 1.0 1.0 2.0 1.0 3.0 3.0 2.0 1.0 3.0 2.0 3.0 3.0 4.0 5.0 5.0 4.0 1.0 2.0 4.0 2.0 2.0 1.0 1.0 5.0 3.0 3.0 3.0 2.0 5.0 2.0 4.0 3.0 3.0 3.0 1.0 2.0 5.0 4.0 1.0 3.0 5.0 5.0 1.0 4.0 5.0 5.0  
68 6.0 1.0 3.0 1.0 2.0 3.0 5.0 3.0 3.0 2.0 2.0 3.0 5.0 1.0 2.0 2.0 5.0 3.0 2.0 5.0 1.0 4.0 1.0 3.0 1.0 3.0 2.0 5.0 5.0 1.0 1.0 3.0 3.0 1.0 4.0 5.0 1.0 4.0 5.0 1.0 3.0 4.0 3.0 3.0 1.0 5.0 4.0 3.0 5.0 5.0 2.0 2.0 4.0 4.0 5.0 4.0 1.0 1.0 4.0 2.0 5.0 2.0 4.0 3.0 5.0 2.0 5.0 1.0 1.0 4.0 5.0 1.0 5.0 4.0 2.0 2.0 2.0 2.0 3.0 2.0 1.0 5.0 1.0 2.0 2.0 2.0 2.0 5.0 3.0 3.0 5.0 4.0 3.0 4.0 4.0 5.0 1.0 2.0 5.0 5.0 5.0  
97 6.0 1.0 1.0 4.0 5.0 1.0 3.0 2.0 1.0 4.0 5.0 2.0 1.0 2.0 5.0 2.0 1.0 2.0 5.0 1.0 4.0 4.0 4.0 3.0 4.0 1.0 1.0 5.0 4.0 5.0 4.0 5.0 2.0 3.0 1.0 1.0 3.0 3.0 5.0 3.0 4.0 1.0 4.0 4.0 3.0 5.0 2.0 3.0 1.0 4.0 4.0 1.0 4.0 3.0 2.0 1.0 2.0 2.0 3.0 2.0 3.0 5.0 5.0 4.0 2.0 2.0 3.0 4.0 4.0 4.0 4.0 2.0 2.0 2.0 4.0 4.0 1.0 3.0 3.0 1.0 3.0 4.0 2.0 2.0 1.0 2.0 2.0 2.0 5.0 3.0 3.0 5.0 1.0 4.0 4.0 1.0 5.0 2.0 4.0 4.0 1.0  
86 13.0 3.0 3.0 2.0 1.0 5.0 1.0 3.0 5.0 2.0 4.0 1.0 1.0 1.0 3.0 2.0 2.0 1.0 3.0 3.0 4.0 4.0 5.0 2.0 3.0 4.0 3.0 1.0 2.0 2.0 4.0 1.0 4.0 2.0 3.0 1.0 3.0 4.0 3.0 5.0 1.0 2.0 3.0 3.0 1.0 2.0 2.0 4.0 2.0 5.0 5.0 1.0 2.0 4.0 1.0 1.0 2.0 3.0 2.0 5.0 5.0 4.0 1.0 4.0 3.0 1.0 2.0 5.0 2.0 5.0 2.0 5.0 2.0 1.0 5.0 2.0 2.0 2.0 2.0 2.0 5.0 2.0 1.0 2.0 3.0 3.0 2.0 2.0 2.0 4.0 1.0 2.0 4.0 1.0 1.0 3.0 2.0 3.0 2.0 5.0 3.0  
30 15.0 3.0 4.0 5.0 5.0 3.0 1.0 2.0 2.0 1.0 1.0 5.0 2.0 4.0 3.0 1.0 3.0 2.0 4.0 2.0 3.0 4.0 5.0 3.0 5.0 5.0 4.0 4.0 4.0 5.0 5.0 4.0 5.0 1.0 5.0 3.0 3.0 2.0 1.0 3.0 2.0 2.0 3.0 2.0 5.0 3.0 1.0 3.0 4.0 2.0 3.0 5.0 4.0 2.0 3.0 2.0 5.0 5.0 4.0 4.0 2.0 2.0 4.0 4.0 4.0 5.0 2.0 2.0 4.0 1.0 3.0 2.0 4.0 4.0 4.0 4.0 2.0 1.0 3.0 5.0 3.0 5.0 1.0 5.0 4.0 1.0 5.0 5.0 4.0 5.0 1.0 4.0 1.0 1.0 2.0 3.0 3.0 3.0 5.0 1.0 1.0  
139 13.0 1.0 5.0 1.0 1.0 5.0 5.0 3.0 2.0 3.0 5.0 2.0 4.0 2.0 1.0 1.0 5.0 2.0 3.0 2.0 2.0 2.0 2.0 2.0 5.0 1.0 4.0 1.0 3.0 5.0 5.0 1.0 1.0 3.0 1.0 4.0 1.0 4.0 2.0 5.0 5.0 5.0 4.0 1.0 3.0 2.0 2.0 3.0 3.0 3.0 5.0 5.0 5.0 3.0 2.0 3.0 1.0 5.0 3.0 4.0 3.0 4.0 4.0 3.0 2.0 4.0 5.0 2.0 5.0 5.0 3.0 3.0 4.0 3.0 5.0 2.0 1.0 5.0 3.0 5.0 2.0 2.0 2.0 2.0 2.0 3.0 1.0 4.0 1.0 2.0 2.0 2.0 1.0 3.0 5.0 2.0 4.0 4.0 3.0 2.0 3.0  
93 12.0 5.0 5.0 3.0 1.0 4.0 5.0 5.0 5.0 1.0 5.0 3.0 3.0 4.0 5.0 5.0 5.0 4.0 4.0 3.0 2.0 1.0 5.0 1.0 3.0 2.0 2.0 3.0 5.0 3.0 2.0 3.0 3.0 4.0 2.0 1.0 1.0 3.0 3.0 3.0 4.0 2.0 3.0 1.0 4.0 3.0 5.0 3.0 2.0 1.0 3.0 4.0 4.0 2.0 1.0 1.0 2.0 4.0 5.0 3.0 1.0 4.0 1.0 2.0 5.0 5.0 4.0 5.0 1.0 4.0 3.0 1.0 2.0 5.0 5.0 3.0 3.0 5.0 5.0 1.0 4.0 3.0 1.0 4.0 5.0 3.0 5.0 1.0 3.0 5.0 4.0 5.0 1.0 5.0 4.0 1.0 1.0 4.0 4.0 1.0 3.0  
94 10.0 5.0 4.0 5.0 5.0 2.0 3.0 2.0 3.0 3.0 3.0 2.0 4.0 5.0 3.0 4.0 5.0 1.0 1.0 4.0 3.0 2.0 1.0 4.0 3.0 4.0 3.0 5.0 3.0 5.0 4.0 3.0 3.0 5.0 2.0 1.0 5.0 2.0 1.0 5.0 3.0 4.0 1.0 1.0 4.0 3.0 3.0 5.0 5.0 3.0 4.0 1.0 1.0 5.0 1.0 1.0 3.0 2.0 2.0 3.0 1.0 5.0 3.0 4.0 5.0 4.0 3.0 1.0 1.0 2.0 2.0 1.0 5.0 5.0 3.0 5.0 2.0 3.0 3.0 4.0 5.0 4.0 4.0 5.0 5.0 5.0 1.0 2.0 1.0 2.0 3.0 2.0 5.0 1.0 4.0 2.0 4.0 1.0 5.0 3.0 1.0  
19 6.0 2.0 3.0 1.0 3.0 2.0 4.0 1.0 3.0 1.0 1.0 5.0 1.0 3.0 4.0 3.0 4.0 1.0 2.0 1.0 1.0 4.0 1.0 3.0 5.0 4.0 4.0 5.0 1.0 4.0 4.0 5.0 1.0 2.0 3.0 5.0 4.0 4.0 3.0 2.0 3.0 5.0 2.0 4.0 2.0 5.0 4.0 4.0 3.0 5.0 4.0 4.0 3.0 1.0 2.0 4.0 3.0 5.0 3.0 1.0 4.0 2.0 3.0 2.0 2.0 1.0 1.0 5.0 1.0 3.0 2.0 5.0 2.0 4.0 4.0 3.0 1.0 2.0 5.0 5.0 5.0 2.0 1.0 3.0 2.0 5.0 5.0 4.0 1.0 2.0 5.0 2.0 3.0 4.0 3.0 4.0 2.0 3.0 1.0 4.0 4.0  
110 13.0 4.0 4.0 3.0 2.0 4.0 4.0 1.0 4.0 5.0 1.0 3.0 3.0 3.0 2.0 1.0 2.0 2.0 1.0 5.0 2.0 3.0 1.0 4.0 4.0 2.0 2.0 1.0 5.0 2.0 4.0 1.0 1.0 5.0 5.0 1.0 3.0 5.0 4.0 5.0 2.0 5.0 5.0 2.0 2.0 5.0 5.0 4.0 1.0 3.0 2.0 5.0 5.0 3.0 2.0 3.0 4.0 3.0 1.0 3.0 5.0 3.0 1.0 5.0 2.0 3.0 3.0 3.0 5.0 2.0 1.0 5.0 4.0 5.0 1.0 1.0 3.0 3.0 3.0 5.0 2.0 1.0 3.0 2.0 5.0 5.0 2.0 5.0 4.0 1.0 4.0 2.0 2.0 4.0 1.0 2.0 1.0 2.0 5.0 2.0 3.0  
42 10.0 2.0 1.0 2.0 4.0 1.0 4.0 3.0 5.0 5.0 5.0 5.0 4.0 5.0 1.0 3.0 5.0 4.0 5.0 2.0 2.0 2.0 3.0 5.0 5.0 3.0 1.0 5.0 1.0 5.0 2.0 1.0 4.0 4.0 3.0 4.0 3.0 1.0 5.0 1.0 1.0 5.0 3.0 3.0 1.0 5.0 2.0 4.0 1.0 5.0 4.0 5.0 4.0 1.0 2.0 1.0 2.0 5.0 1.0 3.0 4.0 1.0 4.0 2.0 5.0 5.0 4.0 3.0 2.0 5.0 5.0 2.0 3.0 2.0 1.0 4.0 4.0 4.0 4.0 1.0 4.0 2.0 5.0 1.0 3.0 5.0 5.0 4.0 1.0 5.0 4.0 5.0 2.0 1.0 4.0 3.0 4.0 4.0 2.0 2.0 3.0  
15 8.0 2.0 4.0 4.0 4.0 2.0 5.0 2.0 4.0 5.0 3.0 1.0 2.0 3.0 1.0 5.0 5.0 4.0 2.0 1.0 4.0 4.0 4.0 1.0 3.0 5.0 3.0 3.0 5.0 3.0 5.0 2.0 5.0 3.0 5.0 5.0 5.0 1.0 3.0 3.0 2.0 4.0 3.0 2.0 4.0 3.0 3.0 4.0 3.0 4.0 5.0 1.0 3.0 4.0 2.0 2.0 3.0 2.0 5.0 3.0 3.0 4.0 3.0 3.0 2.0 5.0 4.0 4.0 3.0 5.0 1.0 3.0 1.0 5.0 5.0 4.0 5.0 5.0 4.0 3.0 2.0 3.0 3.0 2.0 3.0 1.0 1.0 4.0 1.0 3.0 3.0 4.0 5.0 2.0 3.0 2.0 4.0 1.0 4.0 1.0 5.0  
22 15.0 3.0 1.0 4.0 4.0 5.0 3.0 1.0 3.0 4.0 3.0 2.0 3.0 4.0 5.0 4.0 3.0 3.0 2.0 1.0 2.0 1.0 3.0 4.0 5.0 1.0 1.0 3.0 4.0 3.0 2.0 2.0 3.0 3.0 1.0 5.0 1.0 4.0 3.0 4.0 4.0 3.0 1.0 1.0 5.0 2.0 4.0 2.0 1.0 1.0 4.0 5.0 3.0 5.0 4.0 2.0 5.0 2.0 3.0 2.0 4.0 2.0 3.0 3.0 2.0 2.0 4.0 1.0 4.0 4.0 5.0 4.0 1.0 5.0 3.0 1.0 3.0 5.0 1.0 5.0 3.0 5.0 4.0 2.0 1.0 1.0 2.0 1.0 5.0 2.0 5.0 1.0 3.0 1.0 4.0 4.0 2.0 3.0 1.0 4.0 5.0  
54 7.0 1.0 2.0 2.0 1.0 5.0 1.0 5.0 5.0 5.0 4.0 5.0 2.0 3.0 4.0 4.0 2.0 1.0 1.0 2.0 3.0 4.0 3.0 4.0 3.0 3.0 5.0 4.0 2.0 5.0 5.0 4.0 4.0 3.0 3.0 3.0 1.0 1.0 3.0 4.0 2.0 4.0 2.0 4.0 1.0 3.0 4.0 2.0 2.0 2.0 1.0 2.0 3.0 2.0 3.0 4.0 1.0 2.0 5.0 3.0 4.0 1.0 4.0 1.0 5.0 4.0 5.0 4.0 2.0 1.0 3.0 1.0 3.0 1.0 2.0 2.0 1.0 3.0 3.0 5.0 5.0 1.0 3.0 2.0 2.0 5.0 2.0 3.0 5.0 5.0 3.0 1.0 2.0 2.0 3.0 1.0 5.0 3.0 3.0 2.0 4.0  
16 7.0 4.0 5.0 4.0 4.0 2.0 1.0 2.0 5.0 5.0 2.0 4.0 2.0 5.0 5.0 3.0 2.0 3.0 1.0 3.0 5.0 4.0 3.0 3.0 3.0 1.0 1.0 2.0 1.0 3.0 1.0 3.0 4.0 4.0 3.0 1.0 2.0 3.0 2.0 1.0 5.0 4.0 4.0 5.0 4.0 2.0 2.0 5.0 1.0 3.0 3.0 4.0 2.0 5.0 4.0 1.0 2.0 4.0 4.0 2.0 2.0 5.0 1.0 2.0 5.0 3.0 1.0 5.0 3.0 3.0 3.0 4.0 2.0 5.0 2.0 5.0 1.0 4.0 3.0 2.0 5.0 3.0 2.0 4.0 3.0 1.0 5.0 4.0 3.0 1.0 5.0 2.0 5.0 2.0 2.0 2.0 2.0 4.0 2.0 5.0 5.0  
47 8.0 1.0 1.0 3.0 5.0 4.0 2.0 4.0 4.0 2.0 1.0 1.0 5.0 4.0 2.0 2.0 1.0 1.0 5.0 2.0 1.0 1.0 5.0 3.0 1.0 2.0 4.0 3.0 4.0 4.0 2.0 4.0 4.0 5.0 1.0 5.0 4.0 1.0 4.0 2.0 5.0 3.0 4.0 2.0 1.0 1.0 1.0 4.0 5.0 3.0 3.0 2.0 2.0 5.0 4.0 1.0 1.0 2.0 1.0 1.0 2.0 5.0 5.0 2.0 3.0 3.0 1.0 5.0 5.0 3.0 2.0 1.0 2.0 5.0 2.0 1.0 1.0 5.0 2.0 2.0 5.0 5.0 2.0 4.0 3.0 2.0 2.0 5.0 3.0 1.0 1.0 3.0 5.0 3.0 4.0 5.0 2.0 1.0 1.0 2.0 1.0  
100 11.0 1.0 2.0 2.0 3.0 2.0 3.0 2.0 3.0 5.0 2.0 3.0 4.0 2.0 1.0 4.0 4.0 4.0 3.0 3.0 3.0 1.0 1.0 5.0 2.0 5.0 1.0 2.0 1.0 4.0 3.0 5.0 3.0 3.0 5.0 2.0 4.0 1.0 4.0 2.0 2.0 5.0 4.0 3.0 4.0 1.0 4.0 3.0 3.0 5.0 3.0 1.0 5.0 2.0 4.0 1.0 4.0 1.0 2.0 5.0 2.0 3.0 4.0 2.0 3.0 3.0 3.0 1.0 4.0 5.0 4.0 2.0 5.0 2.0 1.0 2.0 5.0 3.0 4.0 4.0 4.0 2.0 3.0 3.0 4.0 5.0 4.0 4.0 4.0 2.0 5.0 4.0 1.0 5.0 1.0 3.0 5.0 1.0 5.0 4.0 5.0  
