150 50
NETWORK_TREE :
139 13.0 1.0 5.0 3.0 1.0 2.0 2.0 2.0 5.0 3.0 4.0 3.0 4.0 4.0 3.0 1.0 3.0 5.0 2.0 2.0 3.0 5.0 2.0 1.0 1.0 1.0 1.0 3.0 1.0 2.0 4.0 2.0 1.0 2.0 4.0 4.0 3.0 3.0 1.0 5.0 5.0 4.0 2.0 2.0 2.0 2.0 5.0 4.0 5.0 1.0 5.0  
71 8.0 5.0 1.0 5.0 2.0 2.0 3.0 1.0 2.0 2.0 2.0 4.0 3.0 1.0 2.0 2.0 4.0 4.0 4.0 5.0 4.0 1.0 3.0 1.0 4.0 1.0 3.0 1.0 5.0 2.0 3.0 3.0 5.0 3.0 4.0 4.0 1.0 5.0 1.0 5.0 5.0 3.0 1.0 5.0 3.0 1.0 3.0 2.0 5.0 4.0 3.0  
65 10.0 4.0 4.0 3.0 5.0 5.0 2.0 1.0 1.0 4.0 2.0 5.0 2.0 1.0 5.0 3.0 5.0 3.0 2.0 5.0 3.0 4.0 3.0 1.0 5.0 2.0 2.0 5.0 4.0 2.0 3.0 1.0 2.0 3.0 3.0 5.0 4.0 4.0 4.0 3.0 2.0 5.0 3.0 4.0 5.0 5.0 1.0 2.0 2.0 3.0 5.0  
58 10.0 2.0 1.0 4.0 5.0 4.0 2.0 2.0 1.0 4.0 2.0 3.0 3.0 3.0 4.0 4.0 2.0 4.0 4.0 2.0 2.0 1.0 4.0 4.0 5.0 1.0 1.0 1.0 5.0 1.0 3.0 4.0 1.0 5.0 1.0 5.0 4.0 2.0 4.0 3.0 2.0 2.0 3.0 5.0 2.0 1.0 5.0 4.0 4.0 3.0 3.0  
27 6.0 2.0 4.0 3.0 1.0 3.0 3.0 1.0 2.0 2.0 3.0 3.0 2.0 4.0 4.0 5.0 4.0 5.0 3.0 5.0 3.0 3.0 2.0 2.0 3.0 1.0 2.0 4.0 5.0 3.0 1.0 3.0 2.0 3.0 5.0 4.0 5.0 1.0 2.0 5.0 1.0 1.0 1.0 4.0 5.0 3.0 1.0 4.0 1.0 3.0 5.0  
113 12.0 1.0 1.0 3.0 2.0 2.0 4.0 5.0 1.0 3.0 5.0 4.0 1.0 5.0 2.0 5.0 2.0 3.0 3.0 5.0 3.0 2.0 3.0 1.0 2.0 4.0 5.0 3.0 1.0 4.0 4.0 1.0 4.0 5.0 1.0 4.0 2.0 2.0 1.0 5.0 2.0 1.0 5.0 1.0 3.0 2.0 2.0 4.0 4.0 1.0 3.0  
122 8.0 4.0 4.0 1.0 5.0 1.0 5.0 5.0 3.0 1.0 5.0 2.0 2.0 5.0 2.0 4.0 5.0 3.0 2.0 4.0 5.0 2.0 2.0 4.0 4.0 1.0 4.0 3.0 5.0 1.0 1.0 1.0 5.0 4.0 5.0 2.0 4.0 1.0 4.0 4.0 3.0 3.0 5.0 3.0 4.0 2.0 5.0 4.0 3.0 1.0 2.0  
76 6.0 3.0 3.0 5.0 2.0 2.0 2.0 2.0 1.0 3.0 1.0 2.0 1.0 4.0 4.0 5.0 1.0 1.0 4.0 1.0 3.0 1.0 1.0 3.0 1.0 5.0 4.0 4.0 2.0 3.0 5.0 4.0 2.0 2.0 3.0 2.0 1.0 1.0 5.0 1.0 1.0 5.0 5.0 5.0 1.0 4.0 5.0 5.0 1.0 3.0 4.0  
42 15.0 2.0 3.0 1.0 2.0 3.0 1.0 5.0 2.0 3.0 3.0 1.0 5.0 5.0 1.0 3.0 4.0 2.0 1.0 2.0 5.0 4.0 2.0 5.0 2.0 1.0 1.0 2.0 4.0 4.0 5.0 4.0 4.0 5.0 4.0 1.0 4.0 1.0 5.0 5.0 2.0 4.0 5.0 5.0 4.0 2.0 2.0 4.0 5.0 2.0 4.0  
148 14.0 3.0 5.0 2.0 4.0 5.0 5.0 4.0 1.0 5.0 1.0 3.0 4.0 1.0 4.0 4.0 4.0 5.0 1.0 3.0 2.0 3.0 5.0 5.0 4.0 4.0 5.0 1.0 5.0 3.0 4.0 1.0 2.0 2.0 3.0 5.0 1.0 3.0 1.0 3.0 3.0 2.0 2.0 4.0 4.0 5.0 1.0 1.0 5.0 4.0 1.0  
37 10.0 5.0 1.0 4.0 4.0 1.0 3.0 2.0 4.0 1.0 2.0 4.0 5.0 4.0 4.0 4.0 4.0 2.0 4.0 1.0 5.0 3.0 4.0 5.0 5.0 4.0 2.0 5.0 3.0 1.0 1.0 1.0 5.0 3.0 2.0 5.0 5.0 3.0 2.0 2.0 5.0 1.0 3.0 4.0 4.0 4.0 5.0 3.0 1.0 3.0 5.0  
39 8.0 3.0 5.0 4.0 5.0 2.0 4.0 4.0 2.0 4.0 5.0 5.0 5.0 5.0 5.0 4.0 2.0 4.0 3.0 3.0 3.0 3.0 3.0 1.0 5.0 3.0 4.0 1.0 5.0 5.0 4.0 5.0 3.0 4.0 5.0 5.0 3.0 1.0 5.0 4.0 3.0 2.0 1.0 1.0 3.0 4.0 1.0 2.0 5.0 4.0 3.0  
81 15.0 2.0 5.0 2.0 5.0 3.0 3.0 4.0 4.0 3.0 4.0 4.0 2.0 5.0 4.0 4.0 4.0 5.0 4.0 2.0 1.0 3.0 3.0 4.0 2.0 4.0 4.0 5.0 1.0 1.0 4.0 2.0 2.0 1.0 3.0 1.0 4.0 1.0 1.0 4.0 5.0 4.0 5.0 5.0 4.0 3.0 4.0 4.0 4.0 4.0 3.0  
49 11.0 4.0 2.0 1.0 1.0 2.0 5.0 3.0 1.0 4.0 2.0 3.0 3.0 3.0 4.0 1.0 2.0 3.0 1.0 1.0 5.0 5.0 1.0 5.0 1.0 3.0 5.0 5.0 3.0 4.0 4.0 5.0 3.0 4.0 3.0 2.0 2.0 1.0 3.0 3.0 4.0 1.0 1.0 1.0 2.0 5.0 2.0 2.0 3.0 3.0 2.0  
68 7.0 3.0 1.0 1.0 4.0 5.0 3.0 2.0 1.0 5.0 5.0 5.0 1.0 5.0 5.0 3.0 1.0 4.0 1.0 3.0 3.0 4.0 4.0 5.0 3.0 1.0 4.0 3.0 1.0 2.0 4.0 3.0 5.0 3.0 4.0 5.0 4.0 4.0 4.0 5.0 5.0 1.0 1.0 5.0 5.0 4.0 1.0 2.0 4.0 3.0 1.0  
23 10.0 5.0 3.0 4.0 4.0 2.0 2.0 4.0 4.0 2.0 1.0 3.0 5.0 5.0 2.0 3.0 4.0 5.0 3.0 3.0 1.0 3.0 3.0 5.0 4.0 5.0 2.0 4.0 1.0 2.0 1.0 5.0 1.0 5.0 3.0 5.0 1.0 3.0 4.0 2.0 1.0 3.0 4.0 5.0 2.0 5.0 3.0 4.0 2.0 4.0 2.0  
83 8.0 2.0 1.0 1.0 5.0 2.0 5.0 3.0 5.0 2.0 1.0 5.0 2.0 5.0 3.0 1.0 4.0 1.0 2.0 1.0 2.0 1.0 3.0 2.0 1.0 5.0 2.0 4.0 2.0 3.0 5.0 4.0 4.0 3.0 1.0 4.0 5.0 3.0 1.0 4.0 5.0 4.0 5.0 3.0 2.0 5.0 4.0 1.0 4.0 3.0 2.0  
98 10.0 1.0 2.0 5.0 3.0 3.0 3.0 2.0 2.0 2.0 3.0 2.0 5.0 2.0 2.0 1.0 5.0 3.0 2.0 5.0 4.0 5.0 1.0 2.0 2.0 5.0 3.0 2.0 4.0 5.0 3.0 1.0 5.0 5.0 1.0 3.0 3.0 2.0 3.0 3.0 4.0 4.0 4.0 3.0 2.0 3.0 4.0 4.0 1.0 3.0 4.0  
63 6.0 5.0 1.0 3.0 4.0 5.0 5.0 5.0 2.0 3.0 2.0 3.0 4.0 5.0 1.0 3.0 4.0 5.0 5.0 5.0 5.0 5.0 5.0 3.0 4.0 1.0 4.0 5.0 1.0 1.0 2.0 5.0 4.0 2.0 4.0 5.0 5.0 5.0 4.0 3.0 5.0 5.0 4.0 4.0 5.0 3.0 3.0 1.0 1.0 2.0 1.0  
40 9.0 1.0 4.0 3.0 2.0 2.0 3.0 2.0 5.0 1.0 2.0 5.0 4.0 2.0 2.0 4.0 5.0 3.0 2.0 4.0 5.0 4.0 5.0 3.0 3.0 3.0 5.0 2.0 2.0 5.0 2.0 2.0 5.0 1.0 4.0 4.0 5.0 1.0 4.0 3.0 3.0 4.0 4.0 1.0 5.0 1.0 5.0 4.0 5.0 3.0 2.0  
54 7.0 1.0 4.0 1.0 1.0 3.0 5.0 2.0 5.0 3.0 4.0 2.0 2.0 2.0 1.0 2.0 5.0 2.0 3.0 4.0 5.0 1.0 5.0 2.0 4.0 2.0 2.0 1.0 1.0 5.0 4.0 5.0 5.0 2.0 4.0 5.0 3.0 2.0 1.0 2.0 3.0 3.0 5.0 1.0 5.0 5.0 2.0 3.0 4.0 3.0 1.0  
142 13.0 4.0 2.0 1.0 5.0 4.0 2.0 3.0 3.0 4.0 2.0 2.0 2.0 5.0 5.0 3.0 3.0 2.0 1.0 1.0 3.0 4.0 3.0 1.0 2.0 5.0 3.0 2.0 4.0 1.0 1.0 3.0 5.0 3.0 2.0 3.0 3.0 2.0 3.0 1.0 5.0 2.0 5.0 1.0 2.0 1.0 1.0 4.0 1.0 1.0 2.0  
96 15.0 3.0 1.0 4.0 2.0 4.0 5.0 4.0 5.0 3.0 2.0 5.0 1.0 3.0 5.0 3.0 1.0 2.0 2.0 5.0 5.0 2.0 4.0 2.0 2.0 3.0 1.0 5.0 5.0 5.0 5.0 3.0 3.0 4.0 2.0 2.0 5.0 1.0 3.0 2.0 4.0 3.0 1.0 3.0 1.0 5.0 2.0 3.0 2.0 1.0 2.0  
55 12.0 4.0 1.0 5.0 1.0 1.0 5.0 1.0 5.0 4.0 1.0 4.0 1.0 4.0 4.0 5.0 4.0 3.0 5.0 5.0 4.0 4.0 5.0 3.0 5.0 1.0 5.0 2.0 5.0 4.0 1.0 4.0 5.0 3.0 4.0 4.0 5.0 5.0 1.0 4.0 1.0 2.0 1.0 1.0 2.0 4.0 5.0 5.0 4.0 1.0 2.0  
46 13.0 2.0 1.0 5.0 1.0 4.0 4.0 4.0 3.0 4.0 2.0 2.0 2.0 5.0 5.0 3.0 1.0 4.0 3.0 2.0 4.0 5.0 5.0 2.0 4.0 5.0 1.0 5.0 2.0 1.0 1.0 4.0 2.0 2.0 4.0 3.0 5.0 1.0 4.0 5.0 2.0 2.0 2.0 4.0 1.0 5.0 1.0 2.0 3.0 4.0 4.0  
116 12.0 3.0 5.0 3.0 5.0 4.0 3.0 1.0 3.0 4.0 5.0 1.0 1.0 1.0 2.0 2.0 5.0 5.0 5.0 3.0 2.0 1.0 2.0 4.0 1.0 4.0 3.0 5.0 4.0 5.0 1.0 2.0 5.0 1.0 3.0 4.0 3.0 4.0 4.0 4.0 3.0 1.0 3.0 4.0 5.0 1.0 3.0 1.0 2.0 5.0 4.0  
133 14.0 1.0 2.0 5.0 5.0 2.0 4.0 2.0 4.0 3.0 4.0 2.0 2.0 2.0 1.0 4.0 4.0 4.0 1.0 4.0 5.0 1.0 2.0 5.0 4.0 4.0 5.0 5.0 5.0 4.0 3.0 5.0 1.0 5.0 5.0 1.0 5.0 4.0 2.0 1.0 4.0 3.0 3.0 5.0 4.0 2.0 2.0 5.0 4.0 2.0 2.0  
64 8.0 1.0 5.0 4.0 5.0 1.0 4.0 3.0 3.0 2.0 4.0 1.0 1.0 1.0 4.0 3.0 3.0 4.0 2.0 2.0 5.0 1.0 5.0 2.0 5.0 3.0 4.0 1.0 4.0 1.0 5.0 4.0 5.0 2.0 4.0 2.0 3.0 3.0 4.0 3.0 4.0 1.0 1.0 4.0 1.0 1.0 2.0 3.0 5.0 2.0 1.0  
47 8.0 5.0 3.0 2.0 1.0 4.0 3.0 4.0 1.0 3.0 5.0 1.0 1.0 1.0 4.0 2.0 4.0 1.0 5.0 4.0 1.0 5.0 1.0 3.0 1.0 4.0 4.0 3.0 4.0 5.0 5.0 4.0 4.0 3.0 2.0 5.0 3.0 2.0 2.0 1.0 5.0 1.0 5.0 3.0 4.0 4.0 3.0 5.0 5.0 4.0 5.0  
1 13.0 5.0 2.0 1.0 3.0 2.0 2.0 5.0 4.0 1.0 3.0 1.0 3.0 3.0 4.0 2.0 4.0 2.0 4.0 1.0 5.0 4.0 5.0 3.0 3.0 4.0 3.0 5.0 2.0 4.0 1.0 1.0 5.0 4.0 5.0 2.0 4.0 3.0 4.0 5.0 4.0 2.0 4.0 4.0 5.0 3.0 5.0 4.0 4.0 5.0 3.0  
36 11.0 1.0 4.0 5.0 2.0 4.0 1.0 3.0 2.0 1.0 5.0 3.0 5.0 1.0 5.0 2.0 3.0 4.0 3.0 2.0 5.0 4.0 2.0 2.0 3.0 5.0 2.0 1.0 5.0 5.0 4.0 3.0 4.0 4.0 1.0 3.0 2.0 4.0 5.0 4.0 1.0 3.0 1.0 5.0 4.0 5.0 1.0 2.0 3.0 1.0 2.0  
56 12.0 1.0 1.0 2.0 1.0 1.0 3.0 3.0 1.0 5.0 5.0 5.0 4.0 3.0 1.0 1.0 3.0 5.0 2.0 1.0 3.0 1.0 5.0 3.0 2.0 4.0 1.0 4.0 2.0 5.0 4.0 1.0 2.0 2.0 4.0 5.0 2.0 3.0 5.0 5.0 3.0 1.0 5.0 1.0 1.0 2.0 4.0 4.0 2.0 1.0 4.0  
44 14.0 5.0 2.0 2.0 5.0 4.0 2.0 5.0 2.0 1.0 1.0 3.0 3.0 1.0 2.0 4.0 2.0 3.0 4.0 3.0 2.0 2.0 1.0 4.0 2.0 4.0 1.0 1.0 4.0 1.0 3.0 3.0 5.0 4.0 3.0 3.0 3.0 5.0 4.0 5.0 4.0 4.0 5.0 3.0 1.0 3.0 2.0 3.0 3.0 3.0 4.0  
41 13.0 5.0 4.0 3.0 1.0 1.0 2.0 3.0 4.0 3.0 5.0 4.0 3.0 2.0 5.0 4.0 2.0 2.0 3.0 3.0 5.0 3.0 2.0 4.0 1.0 5.0 2.0 1.0 5.0 5.0 2.0 3.0 2.0 5.0 5.0 2.0 2.0 5.0 3.0 2.0 3.0 2.0 4.0 3.0 2.0 4.0 1.0 1.0 3.0 3.0 2.0  
107 11.0 1.0 3.0 1.0 2.0 1.0 5.0 1.0 3.0 1.0 4.0 5.0 4.0 4.0 5.0 4.0 1.0 3.0 3.0 1.0 4.0 3.0 1.0 5.0 1.0 3.0 4.0 2.0 1.0 5.0 3.0 4.0 1.0 4.0 2.0 2.0 3.0 3.0 3.0 4.0 3.0 4.0 4.0 1.0 1.0 3.0 5.0 3.0 2.0 1.0 3.0  
94 9.0 3.0 4.0 4.0 4.0 5.0 1.0 3.0 3.0 4.0 4.0 2.0 4.0 2.0 1.0 2.0 1.0 1.0 5.0 2.0 3.0 2.0 4.0 1.0 2.0 3.0 2.0 2.0 3.0 2.0 4.0 2.0 1.0 1.0 3.0 5.0 3.0 1.0 1.0 2.0 3.0 1.0 5.0 2.0 4.0 1.0 1.0 3.0 2.0 3.0 5.0  
135 13.0 2.0 5.0 4.0 1.0 5.0 2.0 2.0 4.0 3.0 1.0 3.0 5.0 1.0 5.0 4.0 1.0 1.0 2.0 5.0 4.0 5.0 3.0 2.0 3.0 3.0 1.0 5.0 3.0 4.0 4.0 1.0 1.0 5.0 1.0 2.0 5.0 1.0 5.0 1.0 4.0 4.0 5.0 5.0 3.0 4.0 2.0 2.0 5.0 2.0 2.0  
137 14.0 1.0 1.0 4.0 3.0 5.0 1.0 4.0 3.0 3.0 2.0 1.0 4.0 4.0 5.0 1.0 3.0 5.0 4.0 3.0 4.0 2.0 1.0 3.0 4.0 5.0 5.0 1.0 2.0 2.0 4.0 3.0 3.0 5.0 4.0 4.0 3.0 4.0 2.0 1.0 1.0 2.0 2.0 1.0 2.0 2.0 4.0 5.0 2.0 5.0 1.0  
67 8.0 2.0 4.0 3.0 4.0 5.0 1.0 3.0 2.0 1.0 2.0 3.0 4.0 3.0 3.0 4.0 3.0 4.0 4.0 3.0 2.0 1.0 3.0 1.0 3.0 5.0 1.0 2.0 4.0 3.0 3.0 3.0 1.0 5.0 1.0 1.0 2.0 1.0 3.0 5.0 3.0 4.0 4.0 4.0 5.0 3.0 4.0 3.0 2.0 1.0 2.0  
43 11.0 2.0 3.0 4.0 2.0 2.0 4.0 3.0 1.0 4.0 2.0 5.0 1.0 2.0 2.0 3.0 4.0 3.0 3.0 2.0 3.0 4.0 2.0 1.0 1.0 2.0 4.0 5.0 4.0 5.0 4.0 5.0 3.0 1.0 1.0 5.0 5.0 2.0 2.0 4.0 4.0 1.0 2.0 4.0 4.0 4.0 3.0 1.0 3.0 3.0 3.0  
78 8.0 3.0 3.0 1.0 4.0 2.0 4.0 4.0 2.0 4.0 4.0 3.0 1.0 4.0 4.0 4.0 5.0 5.0 1.0 5.0 2.0 2.0 2.0 5.0 5.0 5.0 2.0 1.0 4.0 2.0 4.0 1.0 2.0 2.0 2.0 3.0 2.0 4.0 3.0 1.0 3.0 3.0 4.0 5.0 4.0 4.0 3.0 3.0 2.0 4.0 1.0  
131 10.0 4.0 3.0 1.0 2.0 4.0 1.0 4.0 5.0 3.0 3.0 5.0 2.0 1.0 5.0 2.0 3.0 4.0 2.0 3.0 1.0 4.0 3.0 1.0 5.0 2.0 4.0 3.0 1.0 5.0 1.0 1.0 4.0 2.0 1.0 2.0 4.0 4.0 5.0 3.0 2.0 1.0 5.0 2.0 2.0 2.0 1.0 5.0 2.0 3.0 1.0  
86 10.0 3.0 2.0 5.0 1.0 2.0 4.0 1.0 3.0 4.0 3.0 2.0 3.0 1.0 3.0 3.0 5.0 3.0 5.0 2.0 2.0 4.0 3.0 2.0 1.0 1.0 2.0 5.0 4.0 5.0 2.0 4.0 2.0 4.0 5.0 4.0 2.0 2.0 2.0 3.0 4.0 4.0 4.0 2.0 3.0 4.0 5.0 3.0 1.0 3.0 2.0  
66 11.0 1.0 3.0 1.0 2.0 2.0 4.0 2.0 1.0 5.0 3.0 5.0 4.0 4.0 3.0 4.0 4.0 1.0 1.0 5.0 4.0 1.0 2.0 3.0 5.0 3.0 5.0 1.0 5.0 4.0 3.0 3.0 4.0 5.0 3.0 4.0 2.0 5.0 3.0 3.0 2.0 2.0 2.0 4.0 1.0 2.0 5.0 1.0 1.0 1.0 5.0  
61 14.0 2.0 4.0 3.0 4.0 4.0 2.0 5.0 1.0 1.0 3.0 1.0 3.0 2.0 2.0 1.0 4.0 2.0 4.0 4.0 4.0 4.0 4.0 3.0 4.0 3.0 4.0 2.0 3.0 4.0 4.0 3.0 3.0 4.0 3.0 2.0 5.0 5.0 5.0 3.0 1.0 2.0 1.0 1.0 5.0 5.0 4.0 3.0 1.0 4.0 1.0  
51 10.0 4.0 2.0 2.0 2.0 3.0 4.0 3.0 1.0 5.0 4.0 1.0 3.0 1.0 2.0 4.0 5.0 5.0 1.0 3.0 1.0 5.0 1.0 5.0 2.0 3.0 1.0 3.0 1.0 4.0 4.0 3.0 1.0 1.0 1.0 5.0 4.0 2.0 1.0 5.0 4.0 2.0 3.0 3.0 2.0 3.0 1.0 4.0 5.0 2.0 1.0  
106 7.0 2.0 4.0 4.0 1.0 1.0 2.0 3.0 1.0 4.0 1.0 3.0 5.0 1.0 5.0 5.0 3.0 4.0 4.0 1.0 4.0 4.0 3.0 1.0 4.0 4.0 4.0 5.0 2.0 3.0 2.0 3.0 3.0 1.0 1.0 1.0 3.0 3.0 2.0 2.0 3.0 3.0 2.0 2.0 3.0 4.0 1.0 1.0 5.0 3.0 1.0  
97 15.0 2.0 4.0 5.0 5.0 1.0 2.0 5.0 4.0 3.0 1.0 4.0 4.0 5.0 2.0 2.0 5.0 2.0 3.0 2.0 1.0 4.0 4.0 4.0 1.0 5.0 1.0 5.0 3.0 1.0 5.0 4.0 3.0 5.0 3.0 2.0 1.0 2.0 4.0 2.0 5.0 4.0 5.0 4.0 5.0 4.0 5.0 3.0 3.0 4.0 1.0  
16 13.0 2.0 3.0 1.0 2.0 3.0 2.0 5.0 5.0 3.0 4.0 2.0 1.0 5.0 4.0 4.0 5.0 5.0 2.0 2.0 4.0 2.0 3.0 5.0 1.0 3.0 1.0 2.0 1.0 5.0 2.0 1.0 3.0 2.0 2.0 1.0 4.0 3.0 1.0 2.0 2.0 1.0 1.0 1.0 3.0 4.0 1.0 5.0 1.0 5.0 3.0  
25 14.0 2.0 3.0 5.0 4.0 3.0 4.0 3.0 5.0 3.0 1.0 4.0 1.0 3.0 1.0 4.0 2.0 2.0 4.0 2.0 4.0 3.0 4.0 5.0 5.0 3.0 5.0 5.0 5.0 1.0 2.0 5.0 3.0 1.0 5.0 3.0 5.0 5.0 5.0 4.0 5.0 5.0 4.0 3.0 2.0 2.0 5.0 1.0 2.0 5.0 5.0  
93 15.0 3.0 5.0 1.0 1.0 1.0 1.0 2.0 3.0 5.0 1.0 5.0 5.0 5.0 3.0 1.0 3.0 5.0 2.0 1.0 4.0 2.0 4.0 3.0 3.0 5.0 3.0 4.0 5.0 5.0 4.0 2.0 1.0 1.0 1.0 1.0 4.0 3.0 3.0 2.0 4.0 1.0 1.0 1.0 5.0 2.0 4.0 2.0 1.0 5.0 5.0  
130 12.0 3.0 4.0 2.0 2.0 2.0 2.0 2.0 5.0 2.0 1.0 5.0 2.0 1.0 3.0 3.0 5.0 5.0 1.0 3.0 4.0 2.0 5.0 5.0 1.0 5.0 5.0 1.0 1.0 2.0 3.0 5.0 4.0 1.0 4.0 5.0 3.0 1.0 5.0 4.0 5.0 4.0 5.0 3.0 5.0 3.0 3.0 4.0 5.0 4.0 4.0  
14 7.0 4.0 2.0 1.0 1.0 3.0 1.0 2.0 4.0 5.0 5.0 2.0 3.0 3.0 3.0 2.0 2.0 1.0 4.0 4.0 3.0 2.0 2.0 5.0 1.0 1.0 4.0 1.0 3.0 2.0 3.0 2.0 3.0 3.0 4.0 3.0 5.0 4.0 3.0 4.0 4.0 1.0 4.0 5.0 1.0 1.0 3.0 1.0 3.0 3.0 2.0  
24 12.0 5.0 4.0 3.0 3.0 1.0 5.0 2.0 2.0 4.0 4.0 2.0 2.0 4.0 3.0 4.0 1.0 4.0 4.0 4.0 5.0 3.0 4.0 2.0 1.0 4.0 2.0 2.0 1.0 1.0 1.0 2.0 4.0 2.0 5.0 1.0 1.0 2.0 4.0 1.0 4.0 2.0 4.0 2.0 4.0 4.0 3.0 2.0 4.0 4.0 5.0  
21 7.0 3.0 3.0 3.0 1.0 1.0 3.0 3.0 2.0 4.0 1.0 5.0 1.0 5.0 4.0 4.0 4.0 2.0 2.0 1.0 1.0 1.0 2.0 2.0 3.0 5.0 2.0 2.0 1.0 2.0 5.0 4.0 1.0 4.0 2.0 3.0 3.0 1.0 2.0 4.0 1.0 4.0 4.0 4.0 5.0 4.0 5.0 4.0 4.0 4.0 5.0  
32 7.0 4.0 2.0 2.0 3.0 2.0 2.0 1.0 4.0 4.0 1.0 4.0 5.0 4.0 2.0 2.0 4.0 3.0 2.0 3.0 2.0 2.0 5.0 1.0 1.0 2.0 1.0 2.0 3.0 3.0 2.0 5.0 4.0 1.0 1.0 3.0 3.0 5.0 4.0 5.0 4.0 4.0 4.0 2.0 4.0 3.0 4.0 2.0 5.0 3.0 4.0  
118 12.0 5.0 4.0 2.0 3.0 3.0 2.0 4.0 2.0 1.0 5.0 3.0 3.0 2.0 2.0 3.0 3.0 2.0 1.0 1.0 5.0 1.0 4.0 3.0 5.0 4.0 2.0 4.0 5.0 4.0 5.0 1.0 1.0 5.0 5.0 3.0 2.0 1.0 1.0 3.0 2.0 4.0 4.0 5.0 1.0 2.0 1.0 4.0 5.0 3.0 2.0  
119 12.0 3.0 4.0 1.0 2.0 4.0 3.0 5.0 2.0 1.0 3.0 5.0 4.0 1.0 2.0 5.0 4.0 4.0 3.0 5.0 5.0 3.0 2.0 3.0 1.0 1.0 5.0 4.0 2.0 4.0 1.0 5.0 2.0 5.0 2.0 4.0 3.0 2.0 5.0 1.0 3.0 5.0 3.0 5.0 3.0 4.0 4.0 5.0 5.0 1.0 2.0  
138 13.0 1.0 2.0 3.0 5.0 5.0 3.0 4.0 5.0 4.0 2.0 2.0 2.0 2.0 5.0 5.0 1.0 2.0 2.0 1.0 4.0 3.0 5.0 3.0 4.0 4.0 5.0 1.0 5.0 3.0 5.0 2.0 1.0 4.0 3.0 2.0 2.0 1.0 4.0 3.0 4.0 2.0 3.0 3.0 5.0 4.0 1.0 2.0 5.0 4.0 3.0  
20 11.0 5.0 4.0 3.0 3.0 3.0 2.0 1.0 1.0 4.0 4.0 5.0 3.0 1.0 3.0 5.0 2.0 1.0 2.0 4.0 1.0 2.0 1.0 5.0 5.0 5.0 3.0 5.0 5.0 3.0 2.0 2.0 4.0 2.0 3.0 1.0 4.0 4.0 5.0 5.0 4.0 5.0 5.0 3.0 2.0 1.0 4.0 1.0 3.0 5.0 2.0  
111 13.0 5.0 3.0 4.0 4.0 3.0 5.0 4.0 3.0 5.0 2.0 5.0 1.0 1.0 3.0 5.0 3.0 2.0 3.0 3.0 2.0 2.0 2.0 4.0 3.0 1.0 4.0 3.0 2.0 1.0 3.0 4.0 5.0 5.0 5.0 5.0 3.0 5.0 4.0 1.0 2.0 5.0 3.0 3.0 3.0 1.0 3.0 4.0 2.0 2.0 5.0  
